,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
181,28-01-2023,Cauliflower,26,31,37,1kg
182,28-01-2023,Cluster beans,42,50,59,1kg
183,28-01-2023,Coconut,32,39,45,1kg
184,28-01-2023,Colocasia Leaves,13,16,18,1kg
185,28-01-2023,Colocasia,24,29,34,1kg
186,28-01-2023,Coriander Leaves,7,8,10,1kg
187,28-01-2023,Corn,30,36,43,1kg
188,28-01-2023,Cucumber,25,30,35,1kg
189,28-01-2023,Curry Leaves,30,36,43,1kg
190,28-01-2023,Dill Leaves,15,18,21,1kg
191,28-01-2023,Drumsticks,120,145,171,1kg
192,28-01-2023,Brinjal,22,26,31,1kg
193,28-01-2023,Brinjal (Big),28,34,40,1kg
194,28-01-2023,Elephant Yam,26,31,37,1kg
195,28-01-2023,Fenugreek Leaves,11,13,15,1kg
196,28-01-2023,French Beans,37,45,52,1kg
197,28-01-2023,Garlic,34,41,48,1kg
198,28-01-2023,Ginger,40,48,57,1kg
199,28-01-2023,Onion Green,40,48,57,1kg
200,28-01-2023,Green Peas,81,98,115,1kg
201,28-01-2023,Ivy Gourd,26,31,37,1kg
202,28-01-2023,Lemon (Lime),57,69,81,1kg
203,28-01-2023,Mango Raw,80,97,114,1kg
204,28-01-2023,Mint Leaves,4,5,6,1kg
205,28-01-2023,Mushroom,77,93,109,1kg
206,28-01-2023,Mustard Leaves,17,21,24,1kg
207,28-01-2023,Ladies Finger,44,53,63,1kg
208,28-01-2023,Pumpkin,27,32,38,1kg
209,28-01-2023,Radish,28,34,40,1kg
210,28-01-2023,Ridge Gourd,29,35,41,1kg
211,28-01-2023,Shallot (Pearl Onion),32,39,45,1kg
212,28-01-2023,Snake Gourd,30,36,43,1kg
213,28-01-2023,Sorrel Leaves,14,17,20,1kg
214,28-01-2023,Spinach,12,14,17,1kg
215,28-01-2023,Sweet Potato,37,45,52,1kg
216,27-01-2023,Onion Big,27,32,38,1kg
217,27-01-2023,Onion Small,37,45,52,1kg
218,27-01-2023,Tomato,30,36,43,1kg
219,27-01-2023,Green Chilli,38,46,54,1kg
220,27-01-2023,Beetroot,38,46,54,1kg
221,27-01-2023,Potato,32,39,45,1kg
222,27-01-2023,Raw Banana (Plantain),10,12,14,1kg
223,27-01-2023,Amaranth Leaves,11,13,15,1kg
224,27-01-2023,Amla,55,66,78,1kg
225,27-01-2023,Ash gourd,27,32,38,1kg
226,27-01-2023,Baby Corn,69,83,98,1kg
227,27-01-2023,Banana Flower,15,18,21,1kg
228,27-01-2023,Capsicum,50,61,71,1kg
229,27-01-2023,Bitter Gourd,34,41,48,1kg
230,27-01-2023,Bottle Gourd,27,32,38,1kg
231,27-01-2023,Butter Beans,76,92,108,1kg
232,27-01-2023,Broad Beans,34,41,48,1kg
233,27-01-2023,Cabbage,22,26,31,1kg
234,27-01-2023,Carrot,38,46,54,1kg
235,27-01-2023,Cauliflower,26,31,37,1kg
236,27-01-2023,Cluster beans,44,53,63,1kg
237,27-01-2023,Coconut,27,32,38,1kg
238,27-01-2023,Colocasia Leaves,14,17,20,1kg
239,27-01-2023,Colocasia,23,27,33,1kg
240,27-01-2023,Coriander Leaves,5,6,7,1kg
241,27-01-2023,Corn,29,35,41,1kg
242,27-01-2023,Cucumber,26,31,37,1kg
243,27-01-2023,Curry Leaves,28,34,40,1kg
244,27-01-2023,Dill Leaves,14,17,20,1kg
245,27-01-2023,Drumsticks,110,133,157,1kg
246,27-01-2023,Brinjal,23,27,33,1kg
247,27-01-2023,Brinjal (Big),28,34,40,1kg
248,27-01-2023,Elephant Yam,30,36,43,1kg
249,27-01-2023,Fenugreek Leaves,11,13,15,1kg
250,27-01-2023,French Beans,37,45,52,1kg
251,27-01-2023,Garlic,38,46,54,1kg
252,27-01-2023,Ginger,36,43,51,1kg
253,27-01-2023,Onion Green,42,50,59,1kg
254,27-01-2023,Green Peas,81,98,115,1kg
255,27-01-2023,Ivy Gourd,25,30,35,1kg
256,27-01-2023,Lemon (Lime),54,65,77,1kg
257,27-01-2023,Mango Raw,91,110,129,1kg
258,27-01-2023,Mint Leaves,6,7,8,1kg
259,27-01-2023,Mushroom,82,99,116,1kg
260,27-01-2023,Mustard Leaves,15,18,21,1kg
261,27-01-2023,Ladies Finger,31,37,44,1kg
262,27-01-2023,Pumpkin,27,32,38,1kg
263,27-01-2023,Radish,22,26,31,1kg
264,27-01-2023,Ridge Gourd,25,30,35,1kg
265,27-01-2023,Shallot (Pearl Onion),35,42,50,1kg
266,27-01-2023,Snake Gourd,31,37,44,1kg
267,27-01-2023,Sorrel Leaves,11,13,15,1kg
268,27-01-2023,Spinach,15,18,21,1kg
269,27-01-2023,Sweet Potato,40,48,57,1kg
270,26-01-2023,Onion Big,27,32,38,1kg
271,26-01-2023,Onion Small,37,45,52,1kg
272,26-01-2023,Tomato,30,36,43,1kg
273,26-01-2023,Green Chilli,38,46,54,1kg
274,26-01-2023,Beetroot,38,46,54,1kg
275,26-01-2023,Potato,32,39,45,1kg
276,26-01-2023,Raw Banana (Plantain),10,12,14,1kg
277,26-01-2023,Amaranth Leaves,11,13,15,1kg
278,26-01-2023,Amla,55,66,78,1kg
279,26-01-2023,Ash gourd,27,32,38,1kg
280,26-01-2023,Baby Corn,69,83,98,1kg
281,26-01-2023,Banana Flower,15,18,21,1kg
282,26-01-2023,Capsicum,50,61,71,1kg
283,26-01-2023,Bitter Gourd,34,41,48,1kg
284,26-01-2023,Bottle Gourd,27,32,38,1kg
285,26-01-2023,Butter Beans,76,92,108,1kg
286,26-01-2023,Broad Beans,34,41,48,1kg
287,26-01-2023,Cabbage,22,26,31,1kg
288,26-01-2023,Carrot,38,46,54,1kg
289,26-01-2023,Cauliflower,26,31,37,1kg
290,26-01-2023,Cluster beans,44,53,63,1kg
291,26-01-2023,Coconut,27,32,38,1kg
292,26-01-2023,Colocasia Leaves,14,17,20,1kg
293,26-01-2023,Colocasia,23,27,33,1kg
294,26-01-2023,Coriander Leaves,5,6,7,1kg
295,26-01-2023,Corn,29,35,41,1kg
296,26-01-2023,Cucumber,26,31,37,1kg
297,26-01-2023,Curry Leaves,28,34,40,1kg
298,26-01-2023,Dill Leaves,14,17,20,1kg
299,26-01-2023,Drumsticks,110,133,157,1kg
300,26-01-2023,Brinjal,23,27,33,1kg
301,26-01-2023,Brinjal (Big),28,34,40,1kg
302,26-01-2023,Elephant Yam,30,36,43,1kg
303,26-01-2023,Fenugreek Leaves,11,13,15,1kg
304,26-01-2023,French Beans,37,45,52,1kg
305,26-01-2023,Garlic,38,46,54,1kg
306,26-01-2023,Ginger,36,43,51,1kg
307,26-01-2023,Onion Green,42,50,59,1kg
308,26-01-2023,Green Peas,81,98,115,1kg
309,26-01-2023,Ivy Gourd,25,30,35,1kg
310,26-01-2023,Lemon (Lime),54,65,77,1kg
311,26-01-2023,Mango Raw,91,110,129,1kg
312,26-01-2023,Mint Leaves,6,7,8,1kg
313,26-01-2023,Mushroom,82,99,116,1kg
314,26-01-2023,Mustard Leaves,15,18,21,1kg
315,26-01-2023,Ladies Finger,31,37,44,1kg
316,26-01-2023,Pumpkin,27,32,38,1kg
317,26-01-2023,Radish,22,26,31,1kg
318,26-01-2023,Ridge Gourd,25,30,35,1kg
319,26-01-2023,Shallot (Pearl Onion),35,42,50,1kg
320,26-01-2023,Snake Gourd,31,37,44,1kg
321,26-01-2023,Sorrel Leaves,11,13,15,1kg
322,26-01-2023,Spinach,15,18,21,1kg
323,26-01-2023,Sweet Potato,40,48,57,1kg
324,25-01-2023,Onion Big,27,32,38,1kg
325,25-01-2023,Onion Small,37,45,52,1kg
326,25-01-2023,Tomato,30,36,43,1kg
327,25-01-2023,Green Chilli,38,46,54,1kg
328,25-01-2023,Beetroot,38,46,54,1kg
329,25-01-2023,Potato,32,39,45,1kg
330,25-01-2023,Raw Banana (Plantain),10,12,14,1kg
331,25-01-2023,Amaranth Leaves,11,13,15,1kg
332,25-01-2023,Amla,55,66,78,1kg
333,25-01-2023,Ash gourd,27,32,38,1kg
334,25-01-2023,Baby Corn,69,83,98,1kg
335,25-01-2023,Banana Flower,15,18,21,1kg
336,25-01-2023,Capsicum,50,61,71,1kg
337,25-01-2023,Bitter Gourd,34,41,48,1kg
338,25-01-2023,Bottle Gourd,27,32,38,1kg
339,25-01-2023,Butter Beans,76,92,108,1kg
340,25-01-2023,Broad Beans,34,41,48,1kg
341,25-01-2023,Cabbage,22,26,31,1kg
342,25-01-2023,Carrot,38,46,54,1kg
343,25-01-2023,Cauliflower,26,31,37,1kg
344,25-01-2023,Cluster beans,44,53,63,1kg
345,25-01-2023,Coconut,27,32,38,1kg
346,25-01-2023,Colocasia Leaves,14,17,20,1kg
347,25-01-2023,Colocasia,23,27,33,1kg
348,25-01-2023,Coriander Leaves,5,6,7,1kg
349,25-01-2023,Corn,29,35,41,1kg
350,25-01-2023,Cucumber,26,31,37,1kg
351,25-01-2023,Curry Leaves,28,34,40,1kg
352,25-01-2023,Dill Leaves,14,17,20,1kg
353,25-01-2023,Drumsticks,110,133,157,1kg
354,25-01-2023,Brinjal,23,27,33,1kg
355,25-01-2023,Brinjal (Big),28,34,40,1kg
356,25-01-2023,Elephant Yam,30,36,43,1kg
357,25-01-2023,Fenugreek Leaves,11,13,15,1kg
358,25-01-2023,French Beans,37,45,52,1kg
359,25-01-2023,Garlic,38,46,54,1kg
360,25-01-2023,Ginger,36,43,51,1kg
361,25-01-2023,Onion Green,42,50,59,1kg
362,25-01-2023,Green Peas,81,98,115,1kg
363,25-01-2023,Ivy Gourd,25,30,35,1kg
364,25-01-2023,Lemon (Lime),54,65,77,1kg
365,25-01-2023,Mango Raw,91,110,129,1kg
366,25-01-2023,Mint Leaves,6,7,8,1kg
367,25-01-2023,Mushroom,82,99,116,1kg
368,25-01-2023,Mustard Leaves,15,18,21,1kg
369,25-01-2023,Ladies Finger,31,37,44,1kg
370,25-01-2023,Pumpkin,27,32,38,1kg
371,25-01-2023,Radish,22,26,31,1kg
372,25-01-2023,Ridge Gourd,25,30,35,1kg
373,25-01-2023,Shallot (Pearl Onion),35,42,50,1kg
374,25-01-2023,Snake Gourd,31,37,44,1kg
375,25-01-2023,Sorrel Leaves,11,13,15,1kg
376,25-01-2023,Spinach,15,18,21,1kg
377,25-01-2023,Sweet Potato,40,48,57,1kg
378,24-01-2023,Onion Big,24,29,34,1kg
379,24-01-2023,Onion Small,31,37,44,1kg
380,24-01-2023,Tomato,35,42,50,1kg
381,24-01-2023,Green Chilli,37,45,52,1kg
382,24-01-2023,Beetroot,35,42,50,1kg
383,24-01-2023,Potato,35,42,50,1kg
384,24-01-2023,Raw Banana (Plantain),8,9,11,1kg
385,24-01-2023,Amaranth Leaves,12,14,17,1kg
386,24-01-2023,Amla,65,79,92,1kg
387,24-01-2023,Ash gourd,28,34,40,1kg
388,24-01-2023,Baby Corn,63,76,90,1kg
389,24-01-2023,Banana Flower,15,18,21,1kg
390,24-01-2023,Capsicum,40,48,57,1kg
391,24-01-2023,Bitter Gourd,33,40,47,1kg
392,24-01-2023,Bottle Gourd,28,34,40,1kg
393,24-01-2023,Butter Beans,67,81,95,1kg
394,24-01-2023,Broad Beans,35,42,50,1kg
395,24-01-2023,Cabbage,25,30,35,1kg
396,24-01-2023,Carrot,32,39,45,1kg
397,24-01-2023,Cauliflower,27,32,38,1kg
398,24-01-2023,Cluster beans,42,50,59,1kg
399,24-01-2023,Coconut,31,37,44,1kg
400,24-01-2023,Colocasia Leaves,14,17,20,1kg
401,24-01-2023,Colocasia,25,30,35,1kg
402,24-01-2023,Coriander Leaves,8,9,11,1kg
403,24-01-2023,Corn,30,36,43,1kg
404,24-01-2023,Cucumber,28,34,40,1kg
405,24-01-2023,Curry Leaves,29,35,41,1kg
406,24-01-2023,Dill Leaves,13,16,18,1kg
407,24-01-2023,Drumsticks,110,133,157,1kg
408,24-01-2023,Brinjal,21,25,30,1kg
409,24-01-2023,Brinjal (Big),28,34,40,1kg
410,24-01-2023,Elephant Yam,30,36,43,1kg
411,24-01-2023,Fenugreek Leaves,9,10,13,1kg
412,24-01-2023,French Beans,36,43,51,1kg
413,24-01-2023,Garlic,39,47,55,1kg
414,24-01-2023,Ginger,44,53,63,1kg
415,24-01-2023,Onion Green,41,49,58,1kg
416,24-01-2023,Green Peas,85,103,121,1kg
417,24-01-2023,Ivy Gourd,25,30,35,1kg
418,24-01-2023,Lemon (Lime),52,63,74,1kg
419,24-01-2023,Mango Raw,105,127,149,1kg
420,24-01-2023,Mint Leaves,4,5,6,1kg
421,24-01-2023,Mushroom,89,107,127,1kg
422,24-01-2023,Mustard Leaves,13,16,18,1kg
423,24-01-2023,Ladies Finger,29,35,41,1kg
424,24-01-2023,Pumpkin,30,36,43,1kg
425,24-01-2023,Radish,24,29,34,1kg
426,24-01-2023,Ridge Gourd,28,34,40,1kg
427,24-01-2023,Shallot (Pearl Onion),35,42,50,1kg
428,24-01-2023,Snake Gourd,31,37,44,1kg
429,24-01-2023,Sorrel Leaves,14,17,20,1kg
430,24-01-2023,Spinach,10,12,14,1kg
431,24-01-2023,Sweet Potato,40,48,57,1kg
432,23-01-2023,Onion Big,24,29,34,1kg
433,23-01-2023,Onion Small,31,37,44,1kg
434,23-01-2023,Tomato,35,42,50,1kg
435,23-01-2023,Green Chilli,37,45,52,1kg
436,23-01-2023,Beetroot,35,42,50,1kg
437,23-01-2023,Potato,35,42,50,1kg
438,23-01-2023,Raw Banana (Plantain),8,9,11,1kg
439,23-01-2023,Amaranth Leaves,12,14,17,1kg
440,23-01-2023,Amla,65,79,92,1kg
441,23-01-2023,Ash gourd,28,34,40,1kg
442,23-01-2023,Baby Corn,63,76,90,1kg
443,23-01-2023,Banana Flower,15,18,21,1kg
444,23-01-2023,Capsicum,40,48,57,1kg
445,23-01-2023,Bitter Gourd,33,40,47,1kg
446,23-01-2023,Bottle Gourd,28,34,40,1kg
447,23-01-2023,Butter Beans,67,81,95,1kg
448,23-01-2023,Broad Beans,35,42,50,1kg
449,23-01-2023,Cabbage,25,30,35,1kg
450,23-01-2023,Carrot,32,39,45,1kg
451,23-01-2023,Cauliflower,27,32,38,1kg
452,23-01-2023,Cluster beans,42,50,59,1kg
453,23-01-2023,Coconut,31,37,44,1kg
454,23-01-2023,Colocasia Leaves,14,17,20,1kg
455,23-01-2023,Colocasia,25,30,35,1kg
456,23-01-2023,Coriander Leaves,8,9,11,1kg
457,23-01-2023,Corn,30,36,43,1kg
458,23-01-2023,Cucumber,28,34,40,1kg
459,23-01-2023,Curry Leaves,29,35,41,1kg
460,23-01-2023,Dill Leaves,13,16,18,1kg
461,23-01-2023,Drumsticks,110,133,157,1kg
462,23-01-2023,Brinjal,21,25,30,1kg
463,23-01-2023,Brinjal (Big),28,34,40,1kg
464,23-01-2023,Elephant Yam,30,36,43,1kg
465,23-01-2023,Fenugreek Leaves,9,10,13,1kg
466,23-01-2023,French Beans,36,43,51,1kg
467,23-01-2023,Garlic,39,47,55,1kg
468,23-01-2023,Ginger,44,53,63,1kg
469,23-01-2023,Onion Green,41,49,58,1kg
470,23-01-2023,Green Peas,85,103,121,1kg
471,23-01-2023,Ivy Gourd,25,30,35,1kg
472,23-01-2023,Lemon (Lime),52,63,74,1kg
473,23-01-2023,Mango Raw,105,127,149,1kg
474,23-01-2023,Mint Leaves,4,5,6,1kg
475,23-01-2023,Mushroom,89,107,127,1kg
476,23-01-2023,Mustard Leaves,13,16,18,1kg
477,23-01-2023,Ladies Finger,29,35,41,1kg
478,23-01-2023,Pumpkin,30,36,43,1kg
479,23-01-2023,Radish,24,29,34,1kg
480,23-01-2023,Ridge Gourd,28,34,40,1kg
481,23-01-2023,Shallot (Pearl Onion),35,42,50,1kg
482,23-01-2023,Snake Gourd,31,37,44,1kg
483,23-01-2023,Sorrel Leaves,14,17,20,1kg
484,23-01-2023,Spinach,10,12,14,1kg
485,23-01-2023,Sweet Potato,40,48,57,1kg
486,22-01-2023,Onion Big,24,29,34,1kg
