,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
146,2023-01-29,Green Peas,76,92,108,1kg
147,2023-01-29,Ivy Gourd,27,32,38,1kg
148,2023-01-29,Lemon (Lime),53,64,75,1kg
149,2023-01-29,Mango Raw,105,127,149,1kg
150,2023-01-29,Mint Leaves,4,5,6,1kg
151,2023-01-29,Mushroom,83,100,118,1kg
152,2023-01-29,Mustard Leaves,14,17,20,1kg
153,2023-01-29,Ladies Finger,35,42,50,1kg
154,2023-01-29,Pumpkin,27,32,38,1kg
155,2023-01-29,Radish,26,31,37,1kg
156,2023-01-29,Ridge Gourd,27,32,38,1kg
157,2023-01-29,Shallot (Pearl Onion),35,42,50,1kg
158,2023-01-29,Snake Gourd,28,34,40,1kg
159,2023-01-29,Sorrel Leaves,11,13,15,1kg
160,2023-01-29,Spinach,11,13,15,1kg
161,2023-01-29,Sweet Potato,39,47,55,1kg
162,2023-01-28,Onion Big,26,31,37,1kg
163,2023-01-28,Onion Small,40,48,57,1kg
164,2023-01-28,Tomato,28,34,40,1kg
165,2023-01-28,Green Chilli,33,40,47,1kg
166,2023-01-28,Beetroot,35,42,50,1kg
167,2023-01-28,Potato,27,32,38,1kg
168,2023-01-28,Raw Banana (Plantain),9,10,13,1kg
169,2023-01-28,Amaranth Leaves,10,12,14,1kg
170,2023-01-28,Amla,60,72,85,1kg
171,2023-01-28,Ash gourd,26,31,37,1kg
172,2023-01-28,Baby Corn,70,85,100,1kg
173,2023-01-28,Banana Flower,17,21,24,1kg
174,2023-01-28,Capsicum,50,61,71,1kg
175,2023-01-28,Bitter Gourd,26,31,37,1kg
176,2023-01-28,Bottle Gourd,25,30,35,1kg
177,2023-01-28,Butter Beans,65,79,92,1kg
178,2023-01-28,Broad Beans,40,48,57,1kg
179,2023-01-28,Cabbage,18,22,26,1kg
180,2023-01-28,Carrot,34,41,48,1kg
181,2023-01-28,Cauliflower,26,31,37,1kg
182,2023-01-28,Cluster beans,45,54,64,1kg
183,2023-01-28,Coconut,30,36,43,1kg
184,2023-01-28,Colocasia Leaves,12,14,17,1kg
185,2023-01-28,Colocasia,24,29,34,1kg
186,2023-01-28,Coriander Leaves,8,9,11,1kg
187,2023-01-28,Corn,30,36,43,1kg
188,2023-01-28,Cucumber,20,24,28,1kg
189,2023-01-28,Curry Leaves,25,30,35,1kg
190,2023-01-28,Dill Leaves,10,12,14,1kg
191,2023-01-28,Drumsticks,120,145,171,1kg
192,2023-01-28,Brinjal,23,27,33,1kg
193,2023-01-28,Brinjal (Big),28,34,40,1kg
194,2023-01-28,Elephant Yam,27,32,38,1kg
195,2023-01-28,Fenugreek Leaves,11,13,15,1kg
196,2023-01-28,French Beans,34,41,48,1kg
197,2023-01-28,Garlic,43,52,61,1kg
198,2023-01-28,Ginger,36,43,51,1kg
199,2023-01-28,Onion Green,37,45,52,1kg
200,2023-01-28,Green Peas,76,92,108,1kg
201,2023-01-28,Ivy Gourd,27,32,38,1kg
202,2023-01-28,Lemon (Lime),53,64,75,1kg
203,2023-01-28,Mango Raw,105,127,149,1kg
204,2023-01-28,Mint Leaves,4,5,6,1kg
205,2023-01-28,Mushroom,83,100,118,1kg
206,2023-01-28,Mustard Leaves,14,17,20,1kg
207,2023-01-28,Ladies Finger,35,42,50,1kg
208,2023-01-28,Pumpkin,27,32,38,1kg
209,2023-01-28,Radish,26,31,37,1kg
210,2023-01-28,Ridge Gourd,27,32,38,1kg
211,2023-01-28,Shallot (Pearl Onion),35,42,50,1kg
212,2023-01-28,Snake Gourd,28,34,40,1kg
213,2023-01-28,Sorrel Leaves,11,13,15,1kg
214,2023-01-28,Spinach,11,13,15,1kg
215,2023-01-28,Sweet Potato,39,47,55,1kg
216,2023-01-27,Onion Big,30,36,43,1kg
217,2023-01-27,Onion Small,33,40,47,1kg
218,2023-01-27,Tomato,29,35,41,1kg
219,2023-01-27,Green Chilli,39,47,55,1kg
220,2023-01-27,Beetroot,38,46,54,1kg
221,2023-01-27,Potato,32,39,45,1kg
222,2023-01-27,Raw Banana (Plantain),8,9,11,1kg
223,2023-01-27,Amaranth Leaves,11,13,15,1kg
224,2023-01-27,Amla,70,85,100,1kg
225,2023-01-27,Ash gourd,26,31,37,1kg
226,2023-01-27,Baby Corn,69,83,98,1kg
227,2023-01-27,Banana Flower,12,14,17,1kg
228,2023-01-27,Capsicum,45,54,64,1kg
229,2023-01-27,Bitter Gourd,29,35,41,1kg
230,2023-01-27,Bottle Gourd,28,34,40,1kg
231,2023-01-27,Butter Beans,60,72,85,1kg
232,2023-01-27,Broad Beans,32,39,45,1kg
233,2023-01-27,Cabbage,21,25,30,1kg
234,2023-01-27,Carrot,38,46,54,1kg
235,2023-01-27,Cauliflower,28,34,40,1kg
236,2023-01-27,Cluster beans,43,52,61,1kg
237,2023-01-27,Coconut,33,40,47,1kg
238,2023-01-27,Colocasia Leaves,16,19,22,1kg
239,2023-01-27,Colocasia,22,26,31,1kg
240,2023-01-27,Coriander Leaves,7,8,10,1kg
241,2023-01-27,Corn,29,35,41,1kg
242,2023-01-27,Cucumber,23,27,33,1kg
243,2023-01-27,Curry Leaves,25,30,35,1kg
244,2023-01-27,Dill Leaves,11,13,15,1kg
245,2023-01-27,Drumsticks,120,145,171,1kg
246,2023-01-27,Brinjal,23,27,33,1kg
247,2023-01-27,Brinjal (Big),23,27,33,1kg
248,2023-01-27,Elephant Yam,30,36,43,1kg
249,2023-01-27,Fenugreek Leaves,10,12,14,1kg
250,2023-01-27,French Beans,33,40,47,1kg
251,2023-01-27,Garlic,33,40,47,1kg
252,2023-01-27,Ginger,45,54,64,1kg
253,2023-01-27,Onion Green,40,48,57,1kg
254,2023-01-27,Green Peas,82,99,116,1kg
255,2023-01-27,Ivy Gourd,23,27,33,1kg
256,2023-01-27,Lemon (Lime),49,59,70,1kg
257,2023-01-27,Mango Raw,93,112,132,1kg
258,2023-01-27,Mint Leaves,5,6,7,1kg
259,2023-01-27,Mushroom,92,111,131,1kg
260,2023-01-27,Mustard Leaves,15,18,21,1kg
261,2023-01-27,Ladies Finger,32,39,45,1kg
262,2023-01-27,Pumpkin,24,29,34,1kg
263,2023-01-27,Radish,23,27,33,1kg
264,2023-01-27,Ridge Gourd,30,36,43,1kg
265,2023-01-27,Shallot (Pearl Onion),32,39,45,1kg
266,2023-01-27,Snake Gourd,30,36,43,1kg
267,2023-01-27,Sorrel Leaves,12,14,17,1kg
268,2023-01-27,Spinach,14,17,20,1kg
269,2023-01-27,Sweet Potato,38,46,54,1kg
270,2023-01-26,Onion Big,30,36,43,1kg
271,2023-01-26,Onion Small,33,40,47,1kg
272,2023-01-26,Tomato,29,35,41,1kg
273,2023-01-26,Green Chilli,39,47,55,1kg
274,2023-01-26,Beetroot,38,46,54,1kg
275,2023-01-26,Potato,32,39,45,1kg
276,2023-01-26,Raw Banana (Plantain),8,9,11,1kg
277,2023-01-26,Amaranth Leaves,11,13,15,1kg
278,2023-01-26,Amla,70,85,100,1kg
279,2023-01-26,Ash gourd,26,31,37,1kg
280,2023-01-26,Baby Corn,69,83,98,1kg
281,2023-01-26,Banana Flower,12,14,17,1kg
282,2023-01-26,Capsicum,45,54,64,1kg
283,2023-01-26,Bitter Gourd,29,35,41,1kg
284,2023-01-26,Bottle Gourd,28,34,40,1kg
285,2023-01-26,Butter Beans,60,72,85,1kg
286,2023-01-26,Broad Beans,32,39,45,1kg
287,2023-01-26,Cabbage,21,25,30,1kg
288,2023-01-26,Carrot,38,46,54,1kg
289,2023-01-26,Cauliflower,28,34,40,1kg
290,2023-01-26,Cluster beans,43,52,61,1kg
291,2023-01-26,Coconut,33,40,47,1kg
292,2023-01-26,Colocasia Leaves,16,19,22,1kg
293,2023-01-26,Colocasia,22,26,31,1kg
294,2023-01-26,Coriander Leaves,7,8,10,1kg
295,2023-01-26,Corn,29,35,41,1kg
296,2023-01-26,Cucumber,23,27,33,1kg
297,2023-01-26,Curry Leaves,25,30,35,1kg
298,2023-01-26,Dill Leaves,11,13,15,1kg
299,2023-01-26,Drumsticks,120,145,171,1kg
300,2023-01-26,Brinjal,23,27,33,1kg
301,2023-01-26,Brinjal (Big),23,27,33,1kg
302,2023-01-26,Elephant Yam,30,36,43,1kg
303,2023-01-26,Fenugreek Leaves,10,12,14,1kg
304,2023-01-26,French Beans,33,40,47,1kg
305,2023-01-26,Garlic,33,40,47,1kg
306,2023-01-26,Ginger,45,54,64,1kg
307,2023-01-26,Onion Green,40,48,57,1kg
308,2023-01-26,Green Peas,82,99,116,1kg
309,2023-01-26,Ivy Gourd,23,27,33,1kg
310,2023-01-26,Lemon (Lime),49,59,70,1kg
311,2023-01-26,Mango Raw,93,112,132,1kg
312,2023-01-26,Mint Leaves,5,6,7,1kg
313,2023-01-26,Mushroom,92,111,131,1kg
314,2023-01-26,Mustard Leaves,15,18,21,1kg
315,2023-01-26,Ladies Finger,32,39,45,1kg
316,2023-01-26,Pumpkin,24,29,34,1kg
317,2023-01-26,Radish,23,27,33,1kg
318,2023-01-26,Ridge Gourd,30,36,43,1kg
319,2023-01-26,Shallot (Pearl Onion),32,39,45,1kg
320,2023-01-26,Snake Gourd,30,36,43,1kg
321,2023-01-26,Sorrel Leaves,12,14,17,1kg
322,2023-01-26,Spinach,14,17,20,1kg
323,2023-01-26,Sweet Potato,38,46,54,1kg
324,2023-01-25,Onion Big,30,36,43,1kg
325,2023-01-25,Onion Small,33,40,47,1kg
326,2023-01-25,Tomato,29,35,41,1kg
327,2023-01-25,Green Chilli,39,47,55,1kg
328,2023-01-25,Beetroot,38,46,54,1kg
329,2023-01-25,Potato,32,39,45,1kg
330,2023-01-25,Raw Banana (Plantain),8,9,11,1kg
331,2023-01-25,Amaranth Leaves,11,13,15,1kg
332,2023-01-25,Amla,70,85,100,1kg
333,2023-01-25,Ash gourd,26,31,37,1kg
334,2023-01-25,Baby Corn,69,83,98,1kg
335,2023-01-25,Banana Flower,12,14,17,1kg
336,2023-01-25,Capsicum,45,54,64,1kg
337,2023-01-25,Bitter Gourd,29,35,41,1kg
338,2023-01-25,Bottle Gourd,28,34,40,1kg
339,2023-01-25,Butter Beans,60,72,85,1kg
340,2023-01-25,Broad Beans,32,39,45,1kg
341,2023-01-25,Cabbage,21,25,30,1kg
342,2023-01-25,Carrot,38,46,54,1kg
343,2023-01-25,Cauliflower,28,34,40,1kg
344,2023-01-25,Cluster beans,43,52,61,1kg
345,2023-01-25,Coconut,33,40,47,1kg
346,2023-01-25,Colocasia Leaves,16,19,22,1kg
347,2023-01-25,Colocasia,22,26,31,1kg
348,2023-01-25,Coriander Leaves,7,8,10,1kg
349,2023-01-25,Corn,29,35,41,1kg
350,2023-01-25,Cucumber,23,27,33,1kg
351,2023-01-25,Curry Leaves,25,30,35,1kg
352,2023-01-25,Dill Leaves,11,13,15,1kg
353,2023-01-25,Drumsticks,120,145,171,1kg
354,2023-01-25,Brinjal,23,27,33,1kg
355,2023-01-25,Brinjal (Big),23,27,33,1kg
356,2023-01-25,Elephant Yam,30,36,43,1kg
357,2023-01-25,Fenugreek Leaves,10,12,14,1kg
358,2023-01-25,French Beans,33,40,47,1kg
359,2023-01-25,Garlic,33,40,47,1kg
360,2023-01-25,Ginger,45,54,64,1kg
361,2023-01-25,Onion Green,40,48,57,1kg
362,2023-01-25,Green Peas,82,99,116,1kg
363,2023-01-25,Ivy Gourd,23,27,33,1kg
364,2023-01-25,Lemon (Lime),49,59,70,1kg
365,2023-01-25,Mango Raw,93,112,132,1kg
366,2023-01-25,Mint Leaves,5,6,7,1kg
367,2023-01-25,Mushroom,92,111,131,1kg
368,2023-01-25,Mustard Leaves,15,18,21,1kg
369,2023-01-25,Ladies Finger,32,39,45,1kg
370,2023-01-25,Pumpkin,24,29,34,1kg
371,2023-01-25,Radish,23,27,33,1kg
372,2023-01-25,Ridge Gourd,30,36,43,1kg
373,2023-01-25,Shallot (Pearl Onion),32,39,45,1kg
374,2023-01-25,Snake Gourd,30,36,43,1kg
375,2023-01-25,Sorrel Leaves,12,14,17,1kg
376,2023-01-25,Spinach,14,17,20,1kg
377,2023-01-25,Sweet Potato,38,46,54,1kg
378,2023-01-24,Onion Big,26,31,37,1kg
379,2023-01-24,Onion Small,36,43,51,1kg
380,2023-01-24,Tomato,32,39,45,1kg
381,2023-01-24,Green Chilli,40,48,57,1kg
382,2023-01-24,Beetroot,31,37,44,1kg
383,2023-01-24,Potato,28,34,40,1kg
384,2023-01-24,Raw Banana (Plantain),7,8,10,1kg
385,2023-01-24,Amaranth Leaves,12,14,17,1kg
386,2023-01-24,Amla,70,85,100,1kg
387,2023-01-24,Ash gourd,28,34,40,1kg
388,2023-01-24,Baby Corn,67,81,95,1kg
389,2023-01-24,Banana Flower,17,21,24,1kg
390,2023-01-24,Capsicum,48,58,68,1kg
391,2023-01-24,Bitter Gourd,30,36,43,1kg
392,2023-01-24,Bottle Gourd,30,36,43,1kg
393,2023-01-24,Butter Beans,66,80,94,1kg
394,2023-01-24,Broad Beans,36,43,51,1kg
395,2023-01-24,Cabbage,30,36,43,1kg
396,2023-01-24,Carrot,36,43,51,1kg
397,2023-01-24,Cauliflower,24,29,34,1kg
398,2023-01-24,Cluster beans,42,50,59,1kg
399,2023-01-24,Coconut,28,34,40,1kg
400,2023-01-24,Colocasia Leaves,14,17,20,1kg
401,2023-01-24,Colocasia,24,29,34,1kg
402,2023-01-24,Coriander Leaves,7,8,10,1kg
403,2023-01-24,Corn,29,35,41,1kg
404,2023-01-24,Cucumber,27,32,38,1kg
405,2023-01-24,Curry Leaves,29,35,41,1kg
406,2023-01-24,Dill Leaves,13,16,18,1kg
407,2023-01-24,Drumsticks,100,121,142,1kg
408,2023-01-24,Brinjal,28,34,40,1kg
409,2023-01-24,Brinjal (Big),23,27,33,1kg
410,2023-01-24,Elephant Yam,27,32,38,1kg
411,2023-01-24,Fenugreek Leaves,9,10,13,1kg
412,2023-01-24,French Beans,36,43,51,1kg
413,2023-01-24,Garlic,33,40,47,1kg
414,2023-01-24,Ginger,39,47,55,1kg
415,2023-01-24,Onion Green,39,47,55,1kg
416,2023-01-24,Green Peas,76,92,108,1kg
417,2023-01-24,Ivy Gourd,23,27,33,1kg
418,2023-01-24,Lemon (Lime),58,70,83,1kg
419,2023-01-24,Mango Raw,86,104,122,1kg
420,2023-01-24,Mint Leaves,7,8,10,1kg
421,2023-01-24,Mushroom,91,110,129,1kg
422,2023-01-24,Mustard Leaves,12,14,17,1kg
423,2023-01-24,Ladies Finger,28,34,40,1kg
424,2023-01-24,Pumpkin,29,35,41,1kg
425,2023-01-24,Radish,24,29,34,1kg
426,2023-01-24,Ridge Gourd,27,32,38,1kg
427,2023-01-24,Shallot (Pearl Onion),31,37,44,1kg
428,2023-01-24,Snake Gourd,27,32,38,1kg
429,2023-01-24,Sorrel Leaves,10,12,14,1kg
430,2023-01-24,Spinach,15,18,21,1kg
431,2023-01-24,Sweet Potato,38,46,54,1kg
432,2023-01-23,Onion Big,26,31,37,1kg
433,2023-01-23,Onion Small,36,43,51,1kg
434,2023-01-23,Tomato,32,39,45,1kg
435,2023-01-23,Green Chilli,40,48,57,1kg
436,2023-01-23,Beetroot,31,37,44,1kg
437,2023-01-23,Potato,28,34,40,1kg
438,2023-01-23,Raw Banana (Plantain),7,8,10,1kg
439,2023-01-23,Amaranth Leaves,12,14,17,1kg
440,2023-01-23,Amla,70,85,100,1kg
441,2023-01-23,Ash gourd,28,34,40,1kg
442,2023-01-23,Baby Corn,67,81,95,1kg
443,2023-01-23,Banana Flower,17,21,24,1kg
444,2023-01-23,Capsicum,48,58,68,1kg
445,2023-01-23,Bitter Gourd,30,36,43,1kg
446,2023-01-23,Bottle Gourd,30,36,43,1kg
447,2023-01-23,Butter Beans,66,80,94,1kg
448,2023-01-23,Broad Beans,36,43,51,1kg
449,2023-01-23,Cabbage,30,36,43,1kg
450,2023-01-23,Carrot,36,43,51,1kg
451,2023-01-23,Cauliflower,24,29,34,1kg
452,2023-01-23,Cluster beans,42,50,59,1kg
453,2023-01-23,Coconut,28,34,40,1kg
454,2023-01-23,Colocasia Leaves,14,17,20,1kg
455,2023-01-23,Colocasia,24,29,34,1kg
456,2023-01-23,Coriander Leaves,7,8,10,1kg
457,2023-01-23,Corn,29,35,41,1kg
458,2023-01-23,Cucumber,27,32,38,1kg
459,2023-01-23,Curry Leaves,29,35,41,1kg
460,2023-01-23,Dill Leaves,13,16,18,1kg
461,2023-01-23,Drumsticks,100,121,142,1kg
462,2023-01-23,Brinjal,28,34,40,1kg
463,2023-01-23,Brinjal (Big),23,27,33,1kg
464,2023-01-23,Elephant Yam,27,32,38,1kg
465,2023-01-23,Fenugreek Leaves,9,10,13,1kg
466,2023-01-23,French Beans,36,43,51,1kg
467,2023-01-23,Garlic,33,40,47,1kg
468,2023-01-23,Ginger,39,47,55,1kg
469,2023-01-23,Onion Green,39,47,55,1kg
470,2023-01-23,Green Peas,76,92,108,1kg
471,2023-01-23,Ivy Gourd,23,27,33,1kg
472,2023-01-23,Lemon (Lime),58,70,83,1kg
473,2023-01-23,Mango Raw,86,104,122,1kg
474,2023-01-23,Mint Leaves,7,8,10,1kg
475,2023-01-23,Mushroom,91,110,129,1kg
476,2023-01-23,Mustard Leaves,12,14,17,1kg
477,2023-01-23,Ladies Finger,28,34,40,1kg
478,2023-01-23,Pumpkin,29,35,41,1kg
479,2023-01-23,Radish,24,29,34,1kg
480,2023-01-23,Ridge Gourd,27,32,38,1kg
481,2023-01-23,Shallot (Pearl Onion),31,37,44,1kg
482,2023-01-23,Snake Gourd,27,32,38,1kg
483,2023-01-23,Sorrel Leaves,10,12,14,1kg
484,2023-01-23,Spinach,15,18,21,1kg
485,2023-01-23,Sweet Potato,38,46,54,1kg
486,2023-01-22,Onion Big,26,31,37,1kg
487,2023-01-22,Onion Small,36,43,51,1kg
488,2023-01-22,Tomato,32,39,45,1kg
489,2023-01-22,Green Chilli,40,48,57,1kg
490,2023-01-22,Beetroot,31,37,44,1kg
491,2023-01-22,Potato,28,34,40,1kg
492,2023-01-22,Raw Banana (Plantain),7,8,10,1kg
493,2023-01-22,Amaranth Leaves,12,14,17,1kg
494,2023-01-22,Amla,70,85,100,1kg
495,2023-01-22,Ash gourd,28,34,40,1kg
496,2023-01-22,Baby Corn,67,81,95,1kg
497,2023-01-22,Banana Flower,17,21,24,1kg
498,2023-01-22,Capsicum,48,58,68,1kg
499,2023-01-22,Bitter Gourd,30,36,43,1kg
500,2023-01-22,Bottle Gourd,30,36,43,1kg
501,2023-01-22,Butter Beans,66,80,94,1kg
502,2023-01-22,Broad Beans,36,43,51,1kg
503,2023-01-22,Cabbage,30,36,43,1kg
504,2023-01-22,Carrot,36,43,51,1kg
505,2023-01-22,Cauliflower,24,29,34,1kg
506,2023-01-22,Cluster beans,42,50,59,1kg
507,2023-01-22,Coconut,28,34,40,1kg
508,2023-01-22,Colocasia Leaves,14,17,20,1kg
509,2023-01-22,Colocasia,24,29,34,1kg
510,2023-01-22,Coriander Leaves,7,8,10,1kg
511,2023-01-22,Corn,29,35,41,1kg
512,2023-01-22,Cucumber,27,32,38,1kg
513,2023-01-22,Curry Leaves,29,35,41,1kg
514,2023-01-22,Dill Leaves,13,16,18,1kg
515,2023-01-22,Drumsticks,100,121,142,1kg
516,2023-01-22,Brinjal,28,34,40,1kg
517,2023-01-22,Brinjal (Big),23,27,33,1kg
518,2023-01-22,Elephant Yam,27,32,38,1kg
519,2023-01-22,Fenugreek Leaves,9,10,13,1kg
520,2023-01-22,French Beans,36,43,51,1kg
521,2023-01-22,Garlic,33,40,47,1kg
522,2023-01-22,Ginger,39,47,55,1kg
523,2023-01-22,Onion Green,39,47,55,1kg
524,2023-01-22,Green Peas,76,92,108,1kg
525,2023-01-22,Ivy Gourd,23,27,33,1kg
526,2023-01-22,Lemon (Lime),58,70,83,1kg
527,2023-01-22,Mango Raw,86,104,122,1kg
528,2023-01-22,Mint Leaves,7,8,10,1kg
529,2023-01-22,Mushroom,91,110,129,1kg
530,2023-01-22,Mustard Leaves,12,14,17,1kg
531,2023-01-22,Ladies Finger,28,34,40,1kg
