,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
195,2022-10-06,Fenugreek Leaves,9,10,13,1kg
196,2022-10-06,French Beans,67,81,95,1kg
197,2022-10-06,Garlic,48,58,68,1kg
198,2022-10-06,Ginger,45,54,64,1kg
199,2022-10-06,Onion Green,45,54,64,1kg
200,2022-10-06,Green Peas,84,102,120,1kg
201,2022-10-06,Ivy Gourd,27,32,38,1kg
202,2022-10-06,Lemon (Lime),51,62,72,1kg
203,2022-10-06,Mango Raw,83,100,118,1kg
204,2022-10-06,Mint Leaves,6,7,8,1kg
205,2022-10-06,Mushroom,84,102,120,1kg
206,2022-10-06,Mustard Leaves,14,17,20,1kg
207,2022-10-06,Ladies Finger,22,26,31,1kg
208,2022-10-06,Pumpkin,27,32,38,1kg
209,2022-10-06,Radish,30,36,43,1kg
210,2022-10-06,Ridge Gourd,29,35,41,1kg
211,2022-10-06,Shallot (Pearl Onion),35,42,50,1kg
212,2022-10-06,Snake Gourd,35,42,50,1kg
213,2022-10-06,Sorrel Leaves,12,14,17,1kg
214,2022-10-06,Spinach,14,17,20,1kg
215,2022-10-06,Sweet Potato,40,48,57,1kg
216,2022-10-05,Onion Big,23,27,33,1kg
217,2022-10-05,Onion Small,32,39,45,1kg
218,2022-10-05,Tomato,34,41,48,1kg
219,2022-10-05,Green Chilli,39,47,55,1kg
220,2022-10-05,Beetroot,39,47,55,1kg
221,2022-10-05,Potato,32,39,45,1kg
222,2022-10-05,Raw Banana (Plantain),8,9,11,1kg
223,2022-10-05,Amaranth Leaves,10,12,14,1kg
224,2022-10-05,Amla,50,61,71,1kg
225,2022-10-05,Ash gourd,24,29,34,1kg
226,2022-10-05,Baby Corn,73,88,104,1kg
227,2022-10-05,Banana Flower,15,18,21,1kg
228,2022-10-05,Capsicum,42,50,59,1kg
229,2022-10-05,Bitter Gourd,33,40,47,1kg
230,2022-10-05,Bottle Gourd,22,26,31,1kg
231,2022-10-05,Butter Beans,75,90,107,1kg
232,2022-10-05,Broad Beans,42,50,59,1kg
233,2022-10-05,Cabbage,30,36,43,1kg
234,2022-10-05,Carrot,69,83,98,1kg
235,2022-10-05,Cauliflower,42,50,59,1kg
236,2022-10-05,Cluster beans,71,86,101,1kg
237,2022-10-05,Coconut,35,42,50,1kg
238,2022-10-05,Colocasia Leaves,13,16,18,1kg
239,2022-10-05,Colocasia,23,27,33,1kg
240,2022-10-05,Coriander Leaves,11,13,15,1kg
241,2022-10-05,Corn,23,27,33,1kg
242,2022-10-05,Cucumber,22,26,31,1kg
243,2022-10-05,Curry Leaves,29,35,41,1kg
244,2022-10-05,Dill Leaves,12,14,17,1kg
245,2022-10-05,Drumsticks,60,72,85,1kg
246,2022-10-05,Brinjal,23,27,33,1kg
247,2022-10-05,Brinjal (Big),26,31,37,1kg
248,2022-10-05,Elephant Yam,27,32,38,1kg
249,2022-10-05,Fenugreek Leaves,10,12,14,1kg
250,2022-10-05,French Beans,66,80,94,1kg
251,2022-10-05,Garlic,43,52,61,1kg
252,2022-10-05,Ginger,46,55,65,1kg
253,2022-10-05,Onion Green,36,43,51,1kg
254,2022-10-05,Green Peas,76,92,108,1kg
255,2022-10-05,Ivy Gourd,28,34,40,1kg
256,2022-10-05,Lemon (Lime),64,77,91,1kg
257,2022-10-05,Mango Raw,85,103,121,1kg
258,2022-10-05,Mint Leaves,6,7,8,1kg
259,2022-10-05,Mushroom,88,106,125,1kg
260,2022-10-05,Mustard Leaves,18,22,26,1kg
261,2022-10-05,Ladies Finger,20,24,28,1kg
262,2022-10-05,Pumpkin,26,31,37,1kg
263,2022-10-05,Radish,33,40,47,1kg
264,2022-10-05,Ridge Gourd,34,41,48,1kg
265,2022-10-05,Shallot (Pearl Onion),37,45,52,1kg
266,2022-10-05,Snake Gourd,31,37,44,1kg
267,2022-10-05,Sorrel Leaves,13,16,18,1kg
268,2022-10-05,Spinach,13,16,18,1kg
269,2022-10-05,Sweet Potato,37,45,52,1kg
270,2022-10-04,Onion Big,23,27,33,1kg
271,2022-10-04,Onion Small,32,39,45,1kg
272,2022-10-04,Tomato,34,41,48,1kg
273,2022-10-04,Green Chilli,39,47,55,1kg
274,2022-10-04,Beetroot,39,47,55,1kg
275,2022-10-04,Potato,32,39,45,1kg
276,2022-10-04,Raw Banana (Plantain),8,9,11,1kg
277,2022-10-04,Amaranth Leaves,10,12,14,1kg
278,2022-10-04,Amla,50,61,71,1kg
279,2022-10-04,Ash gourd,24,29,34,1kg
280,2022-10-04,Baby Corn,73,88,104,1kg
281,2022-10-04,Banana Flower,15,18,21,1kg
282,2022-10-04,Capsicum,42,50,59,1kg
283,2022-10-04,Bitter Gourd,33,40,47,1kg
284,2022-10-04,Bottle Gourd,22,26,31,1kg
285,2022-10-04,Butter Beans,75,90,107,1kg
286,2022-10-04,Broad Beans,42,50,59,1kg
287,2022-10-04,Cabbage,30,36,43,1kg
288,2022-10-04,Carrot,69,83,98,1kg
289,2022-10-04,Cauliflower,42,50,59,1kg
290,2022-10-04,Cluster beans,71,86,101,1kg
291,2022-10-04,Coconut,35,42,50,1kg
292,2022-10-04,Colocasia Leaves,13,16,18,1kg
293,2022-10-04,Colocasia,23,27,33,1kg
294,2022-10-04,Coriander Leaves,11,13,15,1kg
295,2022-10-04,Corn,23,27,33,1kg
296,2022-10-04,Cucumber,22,26,31,1kg
297,2022-10-04,Curry Leaves,29,35,41,1kg
298,2022-10-04,Dill Leaves,12,14,17,1kg
299,2022-10-04,Drumsticks,60,72,85,1kg
300,2022-10-04,Brinjal,23,27,33,1kg
301,2022-10-04,Brinjal (Big),26,31,37,1kg
302,2022-10-04,Elephant Yam,27,32,38,1kg
303,2022-10-04,Fenugreek Leaves,10,12,14,1kg
304,2022-10-04,French Beans,66,80,94,1kg
305,2022-10-04,Garlic,43,52,61,1kg
306,2022-10-04,Ginger,46,55,65,1kg
307,2022-10-04,Onion Green,36,43,51,1kg
308,2022-10-04,Green Peas,76,92,108,1kg
309,2022-10-04,Ivy Gourd,28,34,40,1kg
310,2022-10-04,Lemon (Lime),64,77,91,1kg
311,2022-10-04,Mango Raw,85,103,121,1kg
312,2022-10-04,Mint Leaves,6,7,8,1kg
313,2022-10-04,Mushroom,88,106,125,1kg
314,2022-10-04,Mustard Leaves,18,22,26,1kg
315,2022-10-04,Ladies Finger,20,24,28,1kg
316,2022-10-04,Pumpkin,26,31,37,1kg
317,2022-10-04,Radish,33,40,47,1kg
318,2022-10-04,Ridge Gourd,34,41,48,1kg
319,2022-10-04,Shallot (Pearl Onion),37,45,52,1kg
320,2022-10-04,Snake Gourd,31,37,44,1kg
321,2022-10-04,Sorrel Leaves,13,16,18,1kg
322,2022-10-04,Spinach,13,16,18,1kg
323,2022-10-04,Sweet Potato,37,45,52,1kg
324,2022-10-03,Onion Big,23,27,33,1kg
325,2022-10-03,Onion Small,32,39,45,1kg
326,2022-10-03,Tomato,34,41,48,1kg
327,2022-10-03,Green Chilli,39,47,55,1kg
328,2022-10-03,Beetroot,39,47,55,1kg
329,2022-10-03,Potato,32,39,45,1kg
330,2022-10-03,Raw Banana (Plantain),8,9,11,1kg
331,2022-10-03,Amaranth Leaves,10,12,14,1kg
332,2022-10-03,Amla,50,61,71,1kg
333,2022-10-03,Ash gourd,24,29,34,1kg
334,2022-10-03,Baby Corn,73,88,104,1kg
335,2022-10-03,Banana Flower,15,18,21,1kg
336,2022-10-03,Capsicum,42,50,59,1kg
337,2022-10-03,Bitter Gourd,33,40,47,1kg
338,2022-10-03,Bottle Gourd,22,26,31,1kg
339,2022-10-03,Butter Beans,75,90,107,1kg
340,2022-10-03,Broad Beans,42,50,59,1kg
341,2022-10-03,Cabbage,30,36,43,1kg
342,2022-10-03,Carrot,69,83,98,1kg
343,2022-10-03,Cauliflower,42,50,59,1kg
344,2022-10-03,Cluster beans,71,86,101,1kg
345,2022-10-03,Coconut,35,42,50,1kg
346,2022-10-03,Colocasia Leaves,13,16,18,1kg
347,2022-10-03,Colocasia,23,27,33,1kg
348,2022-10-03,Coriander Leaves,11,13,15,1kg
349,2022-10-03,Corn,23,27,33,1kg
350,2022-10-03,Cucumber,22,26,31,1kg
351,2022-10-03,Curry Leaves,29,35,41,1kg
352,2022-10-03,Dill Leaves,12,14,17,1kg
353,2022-10-03,Drumsticks,60,72,85,1kg
354,2022-10-03,Brinjal,23,27,33,1kg
355,2022-10-03,Brinjal (Big),26,31,37,1kg
356,2022-10-03,Elephant Yam,27,32,38,1kg
357,2022-10-03,Fenugreek Leaves,10,12,14,1kg
358,2022-10-03,French Beans,66,80,94,1kg
359,2022-10-03,Garlic,43,52,61,1kg
360,2022-10-03,Ginger,46,55,65,1kg
361,2022-10-03,Onion Green,36,43,51,1kg
362,2022-10-03,Green Peas,76,92,108,1kg
363,2022-10-03,Ivy Gourd,28,34,40,1kg
364,2022-10-03,Lemon (Lime),64,77,91,1kg
365,2022-10-03,Mango Raw,85,103,121,1kg
366,2022-10-03,Mint Leaves,6,7,8,1kg
367,2022-10-03,Mushroom,88,106,125,1kg
368,2022-10-03,Mustard Leaves,18,22,26,1kg
369,2022-10-03,Ladies Finger,20,24,28,1kg
370,2022-10-03,Pumpkin,26,31,37,1kg
371,2022-10-03,Radish,33,40,47,1kg
372,2022-10-03,Ridge Gourd,34,41,48,1kg
373,2022-10-03,Shallot (Pearl Onion),37,45,52,1kg
374,2022-10-03,Snake Gourd,31,37,44,1kg
375,2022-10-03,Sorrel Leaves,13,16,18,1kg
376,2022-10-03,Spinach,13,16,18,1kg
377,2022-10-03,Sweet Potato,37,45,52,1kg
378,2022-10-02,Onion Big,23,27,33,1kg
379,2022-10-02,Onion Small,27,32,38,1kg
380,2022-10-02,Tomato,36,43,51,1kg
381,2022-10-02,Green Chilli,34,41,48,1kg
382,2022-10-02,Beetroot,37,45,52,1kg
383,2022-10-02,Potato,34,41,48,1kg
384,2022-10-02,Raw Banana (Plantain),11,13,15,1kg
385,2022-10-02,Amaranth Leaves,8,9,11,1kg
386,2022-10-02,Amla,60,72,85,1kg
387,2022-10-02,Ash gourd,24,29,34,1kg
388,2022-10-02,Baby Corn,66,80,94,1kg
389,2022-10-02,Banana Flower,18,22,26,1kg
390,2022-10-02,Capsicum,42,50,59,1kg
391,2022-10-02,Bitter Gourd,31,37,44,1kg
392,2022-10-02,Bottle Gourd,27,32,38,1kg
393,2022-10-02,Butter Beans,81,98,115,1kg
394,2022-10-02,Broad Beans,34,41,48,1kg
395,2022-10-02,Cabbage,25,30,35,1kg
396,2022-10-02,Carrot,63,76,90,1kg
397,2022-10-02,Cauliflower,44,53,63,1kg
398,2022-10-02,Cluster beans,80,97,114,1kg
399,2022-10-02,Coconut,33,40,47,1kg
400,2022-10-02,Colocasia Leaves,15,18,21,1kg
401,2022-10-02,Colocasia,24,29,34,1kg
402,2022-10-02,Coriander Leaves,7,8,10,1kg
403,2022-10-02,Corn,23,27,33,1kg
404,2022-10-02,Cucumber,26,31,37,1kg
405,2022-10-02,Curry Leaves,26,31,37,1kg
406,2022-10-02,Dill Leaves,10,12,14,1kg
407,2022-10-02,Drumsticks,60,72,85,1kg
408,2022-10-02,Brinjal,21,25,30,1kg
409,2022-10-02,Brinjal (Big),28,34,40,1kg
410,2022-10-02,Elephant Yam,24,29,34,1kg
411,2022-10-02,Fenugreek Leaves,8,9,11,1kg
412,2022-10-02,French Beans,65,79,92,1kg
413,2022-10-02,Garlic,43,52,61,1kg
414,2022-10-02,Ginger,39,47,55,1kg
415,2022-10-02,Onion Green,35,42,50,1kg
416,2022-10-02,Green Peas,77,93,109,1kg
417,2022-10-02,Ivy Gourd,22,26,31,1kg
418,2022-10-02,Lemon (Lime),58,70,83,1kg
419,2022-10-02,Mango Raw,87,105,124,1kg
420,2022-10-02,Mint Leaves,8,9,11,1kg
421,2022-10-02,Mushroom,83,100,118,1kg
422,2022-10-02,Mustard Leaves,13,16,18,1kg
423,2022-10-02,Ladies Finger,22,26,31,1kg
424,2022-10-02,Pumpkin,28,34,40,1kg
425,2022-10-02,Radish,35,42,50,1kg
426,2022-10-02,Ridge Gourd,36,43,51,1kg
427,2022-10-02,Shallot (Pearl Onion),35,42,50,1kg
428,2022-10-02,Snake Gourd,36,43,51,1kg
429,2022-10-02,Sorrel Leaves,12,14,17,1kg
430,2022-10-02,Spinach,10,12,14,1kg
431,2022-10-02,Sweet Potato,39,47,55,1kg
432,2022-10-01,Onion Big,23,27,33,1kg
433,2022-10-01,Onion Small,27,32,38,1kg
434,2022-10-01,Tomato,36,43,51,1kg
435,2022-10-01,Green Chilli,34,41,48,1kg
436,2022-10-01,Beetroot,37,45,52,1kg
437,2022-10-01,Potato,34,41,48,1kg
438,2022-10-01,Raw Banana (Plantain),11,13,15,1kg
439,2022-10-01,Amaranth Leaves,8,9,11,1kg
440,2022-10-01,Amla,60,72,85,1kg
441,2022-10-01,Ash gourd,24,29,34,1kg
442,2022-10-01,Baby Corn,66,80,94,1kg
443,2022-10-01,Banana Flower,18,22,26,1kg
444,2022-10-01,Capsicum,42,50,59,1kg
445,2022-10-01,Bitter Gourd,31,37,44,1kg
446,2022-10-01,Bottle Gourd,27,32,38,1kg
447,2022-10-01,Butter Beans,81,98,115,1kg
448,2022-10-01,Broad Beans,34,41,48,1kg
449,2022-10-01,Cabbage,25,30,35,1kg
450,2022-10-01,Carrot,63,76,90,1kg
451,2022-10-01,Cauliflower,44,53,63,1kg
452,2022-10-01,Cluster beans,80,97,114,1kg
453,2022-10-01,Coconut,33,40,47,1kg
454,2022-10-01,Colocasia Leaves,15,18,21,1kg
455,2022-10-01,Colocasia,24,29,34,1kg
456,2022-10-01,Coriander Leaves,7,8,10,1kg
457,2022-10-01,Corn,23,27,33,1kg
458,2022-10-01,Cucumber,26,31,37,1kg
459,2022-10-01,Curry Leaves,26,31,37,1kg
460,2022-10-01,Dill Leaves,10,12,14,1kg
461,2022-10-01,Drumsticks,60,72,85,1kg
462,2022-10-01,Brinjal,21,25,30,1kg
463,2022-10-01,Brinjal (Big),28,34,40,1kg
464,2022-10-01,Elephant Yam,24,29,34,1kg
465,2022-10-01,Fenugreek Leaves,8,9,11,1kg
466,2022-10-01,French Beans,65,79,92,1kg
467,2022-10-01,Garlic,43,52,61,1kg
468,2022-10-01,Ginger,39,47,55,1kg
469,2022-10-01,Onion Green,35,42,50,1kg
470,2022-10-01,Green Peas,77,93,109,1kg
471,2022-10-01,Ivy Gourd,22,26,31,1kg
472,2022-10-01,Lemon (Lime),58,70,83,1kg
473,2022-10-01,Mango Raw,87,105,124,1kg
474,2022-10-01,Mint Leaves,8,9,11,1kg
475,2022-10-01,Mushroom,83,100,118,1kg
476,2022-10-01,Mustard Leaves,13,16,18,1kg
477,2022-10-01,Ladies Finger,22,26,31,1kg
478,2022-10-01,Pumpkin,28,34,40,1kg
479,2022-10-01,Radish,35,42,50,1kg
480,2022-10-01,Ridge Gourd,36,43,51,1kg
481,2022-10-01,Shallot (Pearl Onion),35,42,50,1kg
482,2022-10-01,Snake Gourd,36,43,51,1kg
483,2022-10-01,Sorrel Leaves,12,14,17,1kg
484,2022-10-01,Spinach,10,12,14,1kg
485,2022-10-01,Sweet Potato,39,47,55,1kg
486,2022-09-30,Onion Big,23,27,33,1kg
487,2022-09-30,Onion Small,27,32,38,1kg
488,2022-09-30,Tomato,36,43,51,1kg
489,2022-09-30,Green Chilli,34,41,48,1kg
490,2022-09-30,Beetroot,37,45,52,1kg
491,2022-09-30,Potato,34,41,48,1kg
492,2022-09-30,Raw Banana (Plantain),11,13,15,1kg
493,2022-09-30,Amaranth Leaves,8,9,11,1kg
494,2022-09-30,Amla,60,72,85,1kg
495,2022-09-30,Ash gourd,24,29,34,1kg
496,2022-09-30,Baby Corn,66,80,94,1kg
497,2022-09-30,Banana Flower,18,22,26,1kg
498,2022-09-30,Capsicum,42,50,59,1kg
499,2022-09-30,Bitter Gourd,31,37,44,1kg
500,2022-09-30,Bottle Gourd,27,32,38,1kg
501,2022-09-30,Butter Beans,81,98,115,1kg
502,2022-09-30,Broad Beans,34,41,48,1kg
503,2022-09-30,Cabbage,25,30,35,1kg
504,2022-09-30,Carrot,63,76,90,1kg
505,2022-09-30,Cauliflower,44,53,63,1kg
506,2022-09-30,Cluster beans,80,97,114,1kg
507,2022-09-30,Coconut,33,40,47,1kg
508,2022-09-30,Colocasia Leaves,15,18,21,1kg
509,2022-09-30,Colocasia,24,29,34,1kg
510,2022-09-30,Coriander Leaves,7,8,10,1kg
511,2022-09-30,Corn,23,27,33,1kg
512,2022-09-30,Cucumber,26,31,37,1kg
513,2022-09-30,Curry Leaves,26,31,37,1kg
514,2022-09-30,Dill Leaves,10,12,14,1kg
515,2022-09-30,Drumsticks,60,72,85,1kg
516,2022-09-30,Brinjal,21,25,30,1kg
517,2022-09-30,Brinjal (Big),28,34,40,1kg
518,2022-09-30,Elephant Yam,24,29,34,1kg
519,2022-09-30,Fenugreek Leaves,8,9,11,1kg
520,2022-09-30,French Beans,65,79,92,1kg
521,2022-09-30,Garlic,43,52,61,1kg
522,2022-09-30,Ginger,39,47,55,1kg
523,2022-09-30,Onion Green,35,42,50,1kg
524,2022-09-30,Green Peas,77,93,109,1kg
525,2022-09-30,Ivy Gourd,22,26,31,1kg
526,2022-09-30,Lemon (Lime),58,70,83,1kg
527,2022-09-30,Mango Raw,87,105,124,1kg
528,2022-09-30,Mint Leaves,8,9,11,1kg
529,2022-09-30,Mushroom,83,100,118,1kg
530,2022-09-30,Mustard Leaves,13,16,18,1kg
531,2022-09-30,Ladies Finger,22,26,31,1kg
