,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
56,2022-07-09,Tomato,21,25,30,1kg
57,2022-07-09,Green Chilli,31,37,44,1kg
58,2022-07-09,Beetroot,39,47,55,1kg
59,2022-07-09,Potato,24,29,34,1kg
60,2022-07-09,Raw Banana (Plantain),9,10,13,1kg
61,2022-07-09,Amaranth Leaves,8,9,11,1kg
62,2022-07-09,Amla,50,61,71,1kg
63,2022-07-09,Ash gourd,18,22,26,1kg
64,2022-07-09,Baby Corn,50,61,71,1kg
65,2022-07-09,Banana Flower,17,21,24,1kg
66,2022-07-09,Capsicum,33,40,47,1kg
67,2022-07-09,Bitter Gourd,32,39,45,1kg
68,2022-07-09,Bottle Gourd,23,27,33,1kg
69,2022-07-09,Butter Beans,78,94,111,1kg
70,2022-07-09,Broad Beans,52,63,74,1kg
71,2022-07-09,Cabbage,23,27,33,1kg
72,2022-07-09,Carrot,43,52,61,1kg
73,2022-07-09,Cauliflower,28,34,40,1kg
74,2022-07-09,Cluster beans,31,37,44,1kg
75,2022-07-09,Coconut,36,43,51,1kg
76,2022-07-09,Colocasia Leaves,10,12,14,1kg
77,2022-07-09,Colocasia,23,27,33,1kg
78,2022-07-09,Coriander Leaves,10,12,14,1kg
79,2022-07-09,Corn,22,26,31,1kg
80,2022-07-09,Cucumber,18,22,26,1kg
81,2022-07-09,Curry Leaves,28,34,40,1kg
82,2022-07-09,Dill Leaves,12,14,17,1kg
83,2022-07-09,Drumsticks,40,48,57,1kg
84,2022-07-09,Brinjal,28,34,40,1kg
85,2022-07-09,Brinjal (Big),30,36,43,1kg
86,2022-07-09,Elephant Yam,26,31,37,1kg
87,2022-07-09,Fenugreek Leaves,9,10,13,1kg
88,2022-07-09,French Beans,55,66,78,1kg
89,2022-07-09,Garlic,66,80,94,1kg
90,2022-07-09,Ginger,37,45,52,1kg
91,2022-07-09,Onion Green,45,54,64,1kg
92,2022-07-09,Green Peas,85,103,121,1kg
93,2022-07-09,Ivy Gourd,24,29,34,1kg
94,2022-07-09,Lemon (Lime),59,71,84,1kg
95,2022-07-09,Mango Raw,43,52,61,1kg
96,2022-07-09,Mint Leaves,6,7,8,1kg
97,2022-07-09,Mushroom,74,89,105,1kg
98,2022-07-09,Mustard Leaves,17,21,24,1kg
99,2022-07-09,Ladies Finger,33,40,47,1kg
100,2022-07-09,Pumpkin,23,27,33,1kg
101,2022-07-09,Radish,25,30,35,1kg
102,2022-07-09,Ridge Gourd,29,35,41,1kg
103,2022-07-09,Shallot (Pearl Onion),36,43,51,1kg
104,2022-07-09,Snake Gourd,24,29,34,1kg
105,2022-07-09,Sorrel Leaves,12,14,17,1kg
106,2022-07-09,Spinach,14,17,20,1kg
107,2022-07-09,Sweet Potato,40,48,57,1kg
108,2022-07-08,Onion Big,22,26,31,1kg
109,2022-07-08,Onion Small,36,43,51,1kg
110,2022-07-08,Tomato,19,23,27,1kg
111,2022-07-08,Green Chilli,28,34,40,1kg
112,2022-07-08,Beetroot,35,42,50,1kg
113,2022-07-08,Potato,24,29,34,1kg
114,2022-07-08,Raw Banana (Plantain),5,6,7,1kg
115,2022-07-08,Amaranth Leaves,9,10,13,1kg
116,2022-07-08,Amla,50,61,71,1kg
117,2022-07-08,Ash gourd,18,22,26,1kg
118,2022-07-08,Baby Corn,50,61,71,1kg
119,2022-07-08,Banana Flower,18,22,26,1kg
120,2022-07-08,Capsicum,36,43,51,1kg
121,2022-07-08,Bitter Gourd,32,39,45,1kg
122,2022-07-08,Bottle Gourd,25,30,35,1kg
123,2022-07-08,Butter Beans,75,90,107,1kg
124,2022-07-08,Broad Beans,58,70,83,1kg
125,2022-07-08,Cabbage,23,27,33,1kg
126,2022-07-08,Carrot,44,53,63,1kg
127,2022-07-08,Cauliflower,25,30,35,1kg
128,2022-07-08,Cluster beans,30,36,43,1kg
129,2022-07-08,Coconut,33,40,47,1kg
130,2022-07-08,Colocasia Leaves,12,14,17,1kg
131,2022-07-08,Colocasia,28,34,40,1kg
132,2022-07-08,Coriander Leaves,9,10,13,1kg
133,2022-07-08,Corn,22,26,31,1kg
134,2022-07-08,Cucumber,16,19,22,1kg
135,2022-07-08,Curry Leaves,30,36,43,1kg
136,2022-07-08,Dill Leaves,10,12,14,1kg
137,2022-07-08,Drumsticks,40,48,57,1kg
138,2022-07-08,Brinjal,30,36,43,1kg
139,2022-07-08,Brinjal (Big),30,36,43,1kg
140,2022-07-08,Elephant Yam,27,32,38,1kg
141,2022-07-08,Fenugreek Leaves,9,10,13,1kg
142,2022-07-08,French Beans,57,69,81,1kg
143,2022-07-08,Garlic,77,93,109,1kg
144,2022-07-08,Ginger,44,53,63,1kg
145,2022-07-08,Onion Green,36,43,51,1kg
146,2022-07-08,Green Peas,82,99,116,1kg
147,2022-07-08,Ivy Gourd,24,29,34,1kg
148,2022-07-08,Lemon (Lime),63,76,90,1kg
149,2022-07-08,Mango Raw,42,50,59,1kg
150,2022-07-08,Mint Leaves,6,7,8,1kg
151,2022-07-08,Mushroom,88,106,125,1kg
152,2022-07-08,Mustard Leaves,16,19,22,1kg
153,2022-07-08,Ladies Finger,36,43,51,1kg
154,2022-07-08,Pumpkin,27,32,38,1kg
155,2022-07-08,Radish,28,34,40,1kg
156,2022-07-08,Ridge Gourd,24,29,34,1kg
157,2022-07-08,Shallot (Pearl Onion),33,40,47,1kg
158,2022-07-08,Snake Gourd,24,29,34,1kg
159,2022-07-08,Sorrel Leaves,10,12,14,1kg
160,2022-07-08,Spinach,14,17,20,1kg
161,2022-07-08,Sweet Potato,37,45,52,1kg
162,2022-07-07,Onion Big,22,26,31,1kg
163,2022-07-07,Onion Small,36,43,51,1kg
164,2022-07-07,Tomato,19,23,27,1kg
165,2022-07-07,Green Chilli,28,34,40,1kg
166,2022-07-07,Beetroot,35,42,50,1kg
167,2022-07-07,Potato,24,29,34,1kg
168,2022-07-07,Raw Banana (Plantain),5,6,7,1kg
169,2022-07-07,Amaranth Leaves,9,10,13,1kg
170,2022-07-07,Amla,50,61,71,1kg
171,2022-07-07,Ash gourd,18,22,26,1kg
172,2022-07-07,Baby Corn,50,61,71,1kg
173,2022-07-07,Banana Flower,18,22,26,1kg
174,2022-07-07,Capsicum,36,43,51,1kg
175,2022-07-07,Bitter Gourd,32,39,45,1kg
176,2022-07-07,Bottle Gourd,25,30,35,1kg
177,2022-07-07,Butter Beans,75,90,107,1kg
178,2022-07-07,Broad Beans,58,70,83,1kg
179,2022-07-07,Cabbage,23,27,33,1kg
180,2022-07-07,Carrot,44,53,63,1kg
181,2022-07-07,Cauliflower,25,30,35,1kg
182,2022-07-07,Cluster beans,30,36,43,1kg
183,2022-07-07,Coconut,33,40,47,1kg
184,2022-07-07,Colocasia Leaves,12,14,17,1kg
185,2022-07-07,Colocasia,28,34,40,1kg
186,2022-07-07,Coriander Leaves,9,10,13,1kg
187,2022-07-07,Corn,22,26,31,1kg
188,2022-07-07,Cucumber,16,19,22,1kg
189,2022-07-07,Curry Leaves,30,36,43,1kg
190,2022-07-07,Dill Leaves,10,12,14,1kg
191,2022-07-07,Drumsticks,40,48,57,1kg
192,2022-07-07,Brinjal,30,36,43,1kg
193,2022-07-07,Brinjal (Big),30,36,43,1kg
194,2022-07-07,Elephant Yam,27,32,38,1kg
195,2022-07-07,Fenugreek Leaves,9,10,13,1kg
196,2022-07-07,French Beans,57,69,81,1kg
197,2022-07-07,Garlic,77,93,109,1kg
198,2022-07-07,Ginger,44,53,63,1kg
199,2022-07-07,Onion Green,36,43,51,1kg
200,2022-07-07,Green Peas,82,99,116,1kg
201,2022-07-07,Ivy Gourd,24,29,34,1kg
202,2022-07-07,Lemon (Lime),63,76,90,1kg
203,2022-07-07,Mango Raw,42,50,59,1kg
204,2022-07-07,Mint Leaves,6,7,8,1kg
205,2022-07-07,Mushroom,88,106,125,1kg
206,2022-07-07,Mustard Leaves,16,19,22,1kg
207,2022-07-07,Ladies Finger,36,43,51,1kg
208,2022-07-07,Pumpkin,27,32,38,1kg
209,2022-07-07,Radish,28,34,40,1kg
210,2022-07-07,Ridge Gourd,24,29,34,1kg
211,2022-07-07,Shallot (Pearl Onion),33,40,47,1kg
212,2022-07-07,Snake Gourd,24,29,34,1kg
213,2022-07-07,Sorrel Leaves,10,12,14,1kg
214,2022-07-07,Spinach,14,17,20,1kg
215,2022-07-07,Sweet Potato,37,45,52,1kg
216,2022-07-06,Onion Big,22,26,31,1kg
217,2022-07-06,Onion Small,36,43,51,1kg
218,2022-07-06,Tomato,19,23,27,1kg
219,2022-07-06,Green Chilli,28,34,40,1kg
220,2022-07-06,Beetroot,35,42,50,1kg
221,2022-07-06,Potato,24,29,34,1kg
222,2022-07-06,Raw Banana (Plantain),5,6,7,1kg
223,2022-07-06,Amaranth Leaves,9,10,13,1kg
224,2022-07-06,Amla,50,61,71,1kg
225,2022-07-06,Ash gourd,18,22,26,1kg
226,2022-07-06,Baby Corn,50,61,71,1kg
227,2022-07-06,Banana Flower,18,22,26,1kg
228,2022-07-06,Capsicum,36,43,51,1kg
229,2022-07-06,Bitter Gourd,32,39,45,1kg
230,2022-07-06,Bottle Gourd,25,30,35,1kg
231,2022-07-06,Butter Beans,75,90,107,1kg
232,2022-07-06,Broad Beans,58,70,83,1kg
233,2022-07-06,Cabbage,23,27,33,1kg
234,2022-07-06,Carrot,44,53,63,1kg
235,2022-07-06,Cauliflower,25,30,35,1kg
236,2022-07-06,Cluster beans,30,36,43,1kg
237,2022-07-06,Coconut,33,40,47,1kg
238,2022-07-06,Colocasia Leaves,12,14,17,1kg
239,2022-07-06,Colocasia,28,34,40,1kg
240,2022-07-06,Coriander Leaves,9,10,13,1kg
241,2022-07-06,Corn,22,26,31,1kg
242,2022-07-06,Cucumber,16,19,22,1kg
243,2022-07-06,Curry Leaves,30,36,43,1kg
244,2022-07-06,Dill Leaves,10,12,14,1kg
245,2022-07-06,Drumsticks,40,48,57,1kg
246,2022-07-06,Brinjal,30,36,43,1kg
247,2022-07-06,Brinjal (Big),30,36,43,1kg
248,2022-07-06,Elephant Yam,27,32,38,1kg
249,2022-07-06,Fenugreek Leaves,9,10,13,1kg
250,2022-07-06,French Beans,57,69,81,1kg
251,2022-07-06,Garlic,77,93,109,1kg
252,2022-07-06,Ginger,44,53,63,1kg
253,2022-07-06,Onion Green,36,43,51,1kg
254,2022-07-06,Green Peas,82,99,116,1kg
255,2022-07-06,Ivy Gourd,24,29,34,1kg
256,2022-07-06,Lemon (Lime),63,76,90,1kg
257,2022-07-06,Mango Raw,42,50,59,1kg
258,2022-07-06,Mint Leaves,6,7,8,1kg
259,2022-07-06,Mushroom,88,106,125,1kg
260,2022-07-06,Mustard Leaves,16,19,22,1kg
261,2022-07-06,Ladies Finger,36,43,51,1kg
262,2022-07-06,Pumpkin,27,32,38,1kg
263,2022-07-06,Radish,28,34,40,1kg
264,2022-07-06,Ridge Gourd,24,29,34,1kg
265,2022-07-06,Shallot (Pearl Onion),33,40,47,1kg
266,2022-07-06,Snake Gourd,24,29,34,1kg
267,2022-07-06,Sorrel Leaves,10,12,14,1kg
268,2022-07-06,Spinach,14,17,20,1kg
269,2022-07-06,Sweet Potato,37,45,52,1kg
270,2022-07-05,Onion Big,22,26,31,1kg
271,2022-07-05,Onion Small,36,43,51,1kg
272,2022-07-05,Tomato,19,23,27,1kg
273,2022-07-05,Green Chilli,28,34,40,1kg
274,2022-07-05,Beetroot,35,42,50,1kg
275,2022-07-05,Potato,24,29,34,1kg
276,2022-07-05,Raw Banana (Plantain),5,6,7,1kg
277,2022-07-05,Amaranth Leaves,9,10,13,1kg
278,2022-07-05,Amla,50,61,71,1kg
279,2022-07-05,Ash gourd,18,22,26,1kg
280,2022-07-05,Baby Corn,50,61,71,1kg
281,2022-07-05,Banana Flower,18,22,26,1kg
282,2022-07-05,Capsicum,36,43,51,1kg
283,2022-07-05,Bitter Gourd,32,39,45,1kg
284,2022-07-05,Bottle Gourd,25,30,35,1kg
285,2022-07-05,Butter Beans,75,90,107,1kg
286,2022-07-05,Broad Beans,58,70,83,1kg
287,2022-07-05,Cabbage,23,27,33,1kg
288,2022-07-05,Carrot,44,53,63,1kg
289,2022-07-05,Cauliflower,25,30,35,1kg
290,2022-07-05,Cluster beans,30,36,43,1kg
291,2022-07-05,Coconut,33,40,47,1kg
292,2022-07-05,Colocasia Leaves,12,14,17,1kg
293,2022-07-05,Colocasia,28,34,40,1kg
294,2022-07-05,Coriander Leaves,9,10,13,1kg
295,2022-07-05,Corn,22,26,31,1kg
296,2022-07-05,Cucumber,16,19,22,1kg
297,2022-07-05,Curry Leaves,30,36,43,1kg
298,2022-07-05,Dill Leaves,10,12,14,1kg
299,2022-07-05,Drumsticks,40,48,57,1kg
300,2022-07-05,Brinjal,30,36,43,1kg
301,2022-07-05,Brinjal (Big),30,36,43,1kg
302,2022-07-05,Elephant Yam,27,32,38,1kg
303,2022-07-05,Fenugreek Leaves,9,10,13,1kg
304,2022-07-05,French Beans,57,69,81,1kg
305,2022-07-05,Garlic,77,93,109,1kg
306,2022-07-05,Ginger,44,53,63,1kg
307,2022-07-05,Onion Green,36,43,51,1kg
308,2022-07-05,Green Peas,82,99,116,1kg
309,2022-07-05,Ivy Gourd,24,29,34,1kg
310,2022-07-05,Lemon (Lime),63,76,90,1kg
311,2022-07-05,Mango Raw,42,50,59,1kg
312,2022-07-05,Mint Leaves,6,7,8,1kg
313,2022-07-05,Mushroom,88,106,125,1kg
314,2022-07-05,Mustard Leaves,16,19,22,1kg
315,2022-07-05,Ladies Finger,36,43,51,1kg
316,2022-07-05,Pumpkin,27,32,38,1kg
317,2022-07-05,Radish,28,34,40,1kg
318,2022-07-05,Ridge Gourd,24,29,34,1kg
319,2022-07-05,Shallot (Pearl Onion),33,40,47,1kg
320,2022-07-05,Snake Gourd,24,29,34,1kg
321,2022-07-05,Sorrel Leaves,10,12,14,1kg
322,2022-07-05,Spinach,14,17,20,1kg
323,2022-07-05,Sweet Potato,37,45,52,1kg
324,2022-07-04,Onion Big,22,26,31,1kg
325,2022-07-04,Onion Small,36,43,51,1kg
326,2022-07-04,Tomato,19,23,27,1kg
327,2022-07-04,Green Chilli,28,34,40,1kg
328,2022-07-04,Beetroot,35,42,50,1kg
329,2022-07-04,Potato,24,29,34,1kg
330,2022-07-04,Raw Banana (Plantain),5,6,7,1kg
331,2022-07-04,Amaranth Leaves,9,10,13,1kg
332,2022-07-04,Amla,50,61,71,1kg
333,2022-07-04,Ash gourd,18,22,26,1kg
334,2022-07-04,Baby Corn,50,61,71,1kg
335,2022-07-04,Banana Flower,18,22,26,1kg
336,2022-07-04,Capsicum,36,43,51,1kg
337,2022-07-04,Bitter Gourd,32,39,45,1kg
338,2022-07-04,Bottle Gourd,25,30,35,1kg
339,2022-07-04,Butter Beans,75,90,107,1kg
340,2022-07-04,Broad Beans,58,70,83,1kg
341,2022-07-04,Cabbage,23,27,33,1kg
342,2022-07-04,Carrot,44,53,63,1kg
343,2022-07-04,Cauliflower,25,30,35,1kg
344,2022-07-04,Cluster beans,30,36,43,1kg
345,2022-07-04,Coconut,33,40,47,1kg
346,2022-07-04,Colocasia Leaves,12,14,17,1kg
347,2022-07-04,Colocasia,28,34,40,1kg
348,2022-07-04,Coriander Leaves,9,10,13,1kg
349,2022-07-04,Corn,22,26,31,1kg
350,2022-07-04,Cucumber,16,19,22,1kg
351,2022-07-04,Curry Leaves,30,36,43,1kg
352,2022-07-04,Dill Leaves,10,12,14,1kg
353,2022-07-04,Drumsticks,40,48,57,1kg
354,2022-07-04,Brinjal,30,36,43,1kg
355,2022-07-04,Brinjal (Big),30,36,43,1kg
356,2022-07-04,Elephant Yam,27,32,38,1kg
357,2022-07-04,Fenugreek Leaves,9,10,13,1kg
358,2022-07-04,French Beans,57,69,81,1kg
359,2022-07-04,Garlic,77,93,109,1kg
360,2022-07-04,Ginger,44,53,63,1kg
361,2022-07-04,Onion Green,36,43,51,1kg
362,2022-07-04,Green Peas,82,99,116,1kg
363,2022-07-04,Ivy Gourd,24,29,34,1kg
364,2022-07-04,Lemon (Lime),63,76,90,1kg
365,2022-07-04,Mango Raw,42,50,59,1kg
366,2022-07-04,Mint Leaves,6,7,8,1kg
367,2022-07-04,Mushroom,88,106,125,1kg
368,2022-07-04,Mustard Leaves,16,19,22,1kg
369,2022-07-04,Ladies Finger,36,43,51,1kg
370,2022-07-04,Pumpkin,27,32,38,1kg
371,2022-07-04,Radish,28,34,40,1kg
372,2022-07-04,Ridge Gourd,24,29,34,1kg
373,2022-07-04,Shallot (Pearl Onion),33,40,47,1kg
374,2022-07-04,Snake Gourd,24,29,34,1kg
375,2022-07-04,Sorrel Leaves,10,12,14,1kg
376,2022-07-04,Spinach,14,17,20,1kg
377,2022-07-04,Sweet Potato,37,45,52,1kg
378,2022-07-03,Onion Big,24,29,34,1kg
379,2022-07-03,Onion Small,34,41,48,1kg
380,2022-07-03,Tomato,23,27,33,1kg
381,2022-07-03,Green Chilli,26,31,37,1kg
382,2022-07-03,Beetroot,37,45,52,1kg
383,2022-07-03,Potato,29,35,41,1kg
384,2022-07-03,Raw Banana (Plantain),7,8,10,1kg
385,2022-07-03,Amaranth Leaves,8,9,11,1kg
386,2022-07-03,Amla,50,61,71,1kg
387,2022-07-03,Ash gourd,16,19,22,1kg
388,2022-07-03,Baby Corn,49,59,70,1kg
389,2022-07-03,Banana Flower,18,22,26,1kg
390,2022-07-03,Capsicum,31,37,44,1kg
391,2022-07-03,Bitter Gourd,37,45,52,1kg
392,2022-07-03,Bottle Gourd,23,27,33,1kg
393,2022-07-03,Butter Beans,80,97,114,1kg
394,2022-07-03,Broad Beans,40,48,57,1kg
395,2022-07-03,Cabbage,24,29,34,1kg
396,2022-07-03,Carrot,32,39,45,1kg
397,2022-07-03,Cauliflower,26,31,37,1kg
398,2022-07-03,Cluster beans,33,40,47,1kg
399,2022-07-03,Coconut,35,42,50,1kg
400,2022-07-03,Colocasia Leaves,14,17,20,1kg
401,2022-07-03,Colocasia,26,31,37,1kg
402,2022-07-03,Coriander Leaves,10,12,14,1kg
403,2022-07-03,Corn,25,30,35,1kg
404,2022-07-03,Cucumber,18,22,26,1kg
405,2022-07-03,Curry Leaves,33,40,47,1kg
406,2022-07-03,Dill Leaves,14,17,20,1kg
407,2022-07-03,Drumsticks,50,61,71,1kg
408,2022-07-03,Brinjal,32,39,45,1kg
409,2022-07-03,Brinjal (Big),28,34,40,1kg
410,2022-07-03,Elephant Yam,26,31,37,1kg
411,2022-07-03,Fenugreek Leaves,9,10,13,1kg
412,2022-07-03,French Beans,57,69,81,1kg
413,2022-07-03,Garlic,66,80,94,1kg
414,2022-07-03,Ginger,41,49,58,1kg
415,2022-07-03,Onion Green,38,46,54,1kg
416,2022-07-03,Green Peas,90,109,128,1kg
417,2022-07-03,Ivy Gourd,25,30,35,1kg
418,2022-07-03,Lemon (Lime),54,65,77,1kg
419,2022-07-03,Mango Raw,28,34,40,1kg
420,2022-07-03,Mint Leaves,6,7,8,1kg
421,2022-07-03,Mushroom,86,104,122,1kg
422,2022-07-03,Mustard Leaves,18,22,26,1kg
423,2022-07-03,Ladies Finger,32,39,45,1kg
424,2022-07-03,Pumpkin,27,32,38,1kg
425,2022-07-03,Radish,27,32,38,1kg
426,2022-07-03,Ridge Gourd,27,32,38,1kg
427,2022-07-03,Shallot (Pearl Onion),30,36,43,1kg
428,2022-07-03,Snake Gourd,23,27,33,1kg
429,2022-07-03,Sorrel Leaves,12,14,17,1kg
430,2022-07-03,Spinach,14,17,20,1kg
431,2022-07-03,Sweet Potato,40,48,57,1kg
432,2022-07-02,Onion Big,24,29,34,1kg
433,2022-07-02,Onion Small,34,41,48,1kg
434,2022-07-02,Tomato,23,27,33,1kg
435,2022-07-02,Green Chilli,26,31,37,1kg
436,2022-07-02,Beetroot,37,45,52,1kg
437,2022-07-02,Potato,29,35,41,1kg
438,2022-07-02,Raw Banana (Plantain),7,8,10,1kg
439,2022-07-02,Amaranth Leaves,8,9,11,1kg
440,2022-07-02,Amla,50,61,71,1kg
441,2022-07-02,Ash gourd,16,19,22,1kg
442,2022-07-02,Baby Corn,49,59,70,1kg
443,2022-07-02,Banana Flower,18,22,26,1kg
444,2022-07-02,Capsicum,31,37,44,1kg
445,2022-07-02,Bitter Gourd,37,45,52,1kg
446,2022-07-02,Bottle Gourd,23,27,33,1kg
447,2022-07-02,Butter Beans,80,97,114,1kg
448,2022-07-02,Broad Beans,40,48,57,1kg
449,2022-07-02,Cabbage,24,29,34,1kg
450,2022-07-02,Carrot,32,39,45,1kg
451,2022-07-02,Cauliflower,26,31,37,1kg
452,2022-07-02,Cluster beans,33,40,47,1kg
453,2022-07-02,Coconut,35,42,50,1kg
454,2022-07-02,Colocasia Leaves,14,17,20,1kg
455,2022-07-02,Colocasia,26,31,37,1kg
456,2022-07-02,Coriander Leaves,10,12,14,1kg
457,2022-07-02,Corn,25,30,35,1kg
458,2022-07-02,Cucumber,18,22,26,1kg
459,2022-07-02,Curry Leaves,33,40,47,1kg
460,2022-07-02,Dill Leaves,14,17,20,1kg
461,2022-07-02,Drumsticks,50,61,71,1kg
462,2022-07-02,Brinjal,32,39,45,1kg
463,2022-07-02,Brinjal (Big),28,34,40,1kg
464,2022-07-02,Elephant Yam,26,31,37,1kg
465,2022-07-02,Fenugreek Leaves,9,10,13,1kg
466,2022-07-02,French Beans,57,69,81,1kg
467,2022-07-02,Garlic,66,80,94,1kg
468,2022-07-02,Ginger,41,49,58,1kg
469,2022-07-02,Onion Green,38,46,54,1kg
470,2022-07-02,Green Peas,90,109,128,1kg
471,2022-07-02,Ivy Gourd,25,30,35,1kg
472,2022-07-02,Lemon (Lime),54,65,77,1kg
473,2022-07-02,Mango Raw,28,34,40,1kg
474,2022-07-02,Mint Leaves,6,7,8,1kg
475,2022-07-02,Mushroom,86,104,122,1kg
476,2022-07-02,Mustard Leaves,18,22,26,1kg
477,2022-07-02,Ladies Finger,32,39,45,1kg
478,2022-07-02,Pumpkin,27,32,38,1kg
479,2022-07-02,Radish,27,32,38,1kg
480,2022-07-02,Ridge Gourd,27,32,38,1kg
481,2022-07-02,Shallot (Pearl Onion),30,36,43,1kg
482,2022-07-02,Snake Gourd,23,27,33,1kg
483,2022-07-02,Sorrel Leaves,12,14,17,1kg
484,2022-07-02,Spinach,14,17,20,1kg
485,2022-07-02,Sweet Potato,40,48,57,1kg
486,2022-07-01,Onion Big,24,29,34,1kg
487,2022-07-01,Onion Small,34,41,48,1kg
488,2022-07-01,Tomato,23,27,33,1kg
489,2022-07-01,Green Chilli,26,31,37,1kg
490,2022-07-01,Beetroot,37,45,52,1kg
491,2022-07-01,Potato,29,35,41,1kg
492,2022-07-01,Raw Banana (Plantain),7,8,10,1kg
493,2022-07-01,Amaranth Leaves,8,9,11,1kg
494,2022-07-01,Amla,50,61,71,1kg
495,2022-07-01,Ash gourd,16,19,22,1kg
496,2022-07-01,Baby Corn,49,59,70,1kg
497,2022-07-01,Banana Flower,18,22,26,1kg
498,2022-07-01,Capsicum,31,37,44,1kg
499,2022-07-01,Bitter Gourd,37,45,52,1kg
500,2022-07-01,Bottle Gourd,23,27,33,1kg
501,2022-07-01,Butter Beans,80,97,114,1kg
502,2022-07-01,Broad Beans,40,48,57,1kg
503,2022-07-01,Cabbage,24,29,34,1kg
504,2022-07-01,Carrot,32,39,45,1kg
505,2022-07-01,Cauliflower,26,31,37,1kg
506,2022-07-01,Cluster beans,33,40,47,1kg
507,2022-07-01,Coconut,35,42,50,1kg
508,2022-07-01,Colocasia Leaves,14,17,20,1kg
509,2022-07-01,Colocasia,26,31,37,1kg
510,2022-07-01,Coriander Leaves,10,12,14,1kg
511,2022-07-01,Corn,25,30,35,1kg
512,2022-07-01,Cucumber,18,22,26,1kg
513,2022-07-01,Curry Leaves,33,40,47,1kg
514,2022-07-01,Dill Leaves,14,17,20,1kg
515,2022-07-01,Drumsticks,50,61,71,1kg
516,2022-07-01,Brinjal,32,39,45,1kg
517,2022-07-01,Brinjal (Big),28,34,40,1kg
518,2022-07-01,Elephant Yam,26,31,37,1kg
519,2022-07-01,Fenugreek Leaves,9,10,13,1kg
520,2022-07-01,French Beans,57,69,81,1kg
521,2022-07-01,Garlic,66,80,94,1kg
522,2022-07-01,Ginger,41,49,58,1kg
523,2022-07-01,Onion Green,38,46,54,1kg
524,2022-07-01,Green Peas,90,109,128,1kg
525,2022-07-01,Ivy Gourd,25,30,35,1kg
526,2022-07-01,Lemon (Lime),54,65,77,1kg
527,2022-07-01,Mango Raw,28,34,40,1kg
528,2022-07-01,Mint Leaves,6,7,8,1kg
529,2022-07-01,Mushroom,86,104,122,1kg
530,2022-07-01,Mustard Leaves,18,22,26,1kg
531,2022-07-01,Ladies Finger,32,39,45,1kg
