,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
131,2022-08-19,Colocasia,26,31,37,1kg
132,2022-08-19,Coriander Leaves,8,9,11,1kg
133,2022-08-19,Corn,27,32,38,1kg
134,2022-08-19,Cucumber,23,27,33,1kg
135,2022-08-19,Curry Leaves,26,31,37,1kg
136,2022-08-19,Dill Leaves,12,14,17,1kg
137,2022-08-19,Drumsticks,30,36,43,1kg
138,2022-08-19,Brinjal,32,39,45,1kg
139,2022-08-19,Brinjal (Big),27,32,38,1kg
140,2022-08-19,Elephant Yam,25,30,35,1kg
141,2022-08-19,Fenugreek Leaves,8,9,11,1kg
142,2022-08-19,French Beans,65,79,92,1kg
143,2022-08-19,Garlic,74,89,105,1kg
144,2022-08-19,Ginger,41,49,58,1kg
145,2022-08-19,Onion Green,40,48,57,1kg
146,2022-08-19,Green Peas,70,85,100,1kg
147,2022-08-19,Ivy Gourd,28,34,40,1kg
148,2022-08-19,Lemon (Lime),58,70,83,1kg
149,2022-08-19,Mango Raw,91,110,129,1kg
150,2022-08-19,Mint Leaves,6,7,8,1kg
151,2022-08-19,Mushroom,92,111,131,1kg
152,2022-08-19,Mustard Leaves,15,18,21,1kg
153,2022-08-19,Ladies Finger,37,45,52,1kg
154,2022-08-19,Pumpkin,26,31,37,1kg
155,2022-08-19,Radish,30,36,43,1kg
156,2022-08-19,Ridge Gourd,26,31,37,1kg
157,2022-08-19,Shallot (Pearl Onion),37,45,52,1kg
158,2022-08-19,Snake Gourd,30,36,43,1kg
159,2022-08-19,Sorrel Leaves,12,14,17,1kg
160,2022-08-19,Spinach,15,18,21,1kg
161,2022-08-19,Sweet Potato,40,48,57,1kg
162,2022-08-18,Onion Big,28,34,40,1kg
163,2022-08-18,Onion Small,34,41,48,1kg
164,2022-08-18,Tomato,16,19,22,1kg
165,2022-08-18,Green Chilli,35,42,50,1kg
166,2022-08-18,Beetroot,42,50,59,1kg
167,2022-08-18,Potato,32,39,45,1kg
168,2022-08-18,Raw Banana (Plantain),12,14,17,1kg
169,2022-08-18,Amaranth Leaves,9,10,13,1kg
170,2022-08-18,Amla,50,61,71,1kg
171,2022-08-18,Ash gourd,25,30,35,1kg
172,2022-08-18,Baby Corn,50,61,71,1kg
173,2022-08-18,Banana Flower,12,14,17,1kg
174,2022-08-18,Capsicum,35,42,50,1kg
175,2022-08-18,Bitter Gourd,32,39,45,1kg
176,2022-08-18,Bottle Gourd,29,35,41,1kg
177,2022-08-18,Butter Beans,72,87,102,1kg
178,2022-08-18,Broad Beans,41,49,58,1kg
179,2022-08-18,Cabbage,30,36,43,1kg
180,2022-08-18,Carrot,45,54,64,1kg
181,2022-08-18,Cauliflower,24,29,34,1kg
182,2022-08-18,Cluster beans,36,43,51,1kg
183,2022-08-18,Coconut,35,42,50,1kg
184,2022-08-18,Colocasia Leaves,14,17,20,1kg
185,2022-08-18,Colocasia,26,31,37,1kg
186,2022-08-18,Coriander Leaves,8,9,11,1kg
187,2022-08-18,Corn,27,32,38,1kg
188,2022-08-18,Cucumber,23,27,33,1kg
189,2022-08-18,Curry Leaves,26,31,37,1kg
190,2022-08-18,Dill Leaves,12,14,17,1kg
191,2022-08-18,Drumsticks,30,36,43,1kg
192,2022-08-18,Brinjal,32,39,45,1kg
193,2022-08-18,Brinjal (Big),27,32,38,1kg
194,2022-08-18,Elephant Yam,25,30,35,1kg
195,2022-08-18,Fenugreek Leaves,8,9,11,1kg
196,2022-08-18,French Beans,65,79,92,1kg
197,2022-08-18,Garlic,74,89,105,1kg
198,2022-08-18,Ginger,41,49,58,1kg
199,2022-08-18,Onion Green,40,48,57,1kg
200,2022-08-18,Green Peas,70,85,100,1kg
201,2022-08-18,Ivy Gourd,28,34,40,1kg
202,2022-08-18,Lemon (Lime),58,70,83,1kg
203,2022-08-18,Mango Raw,91,110,129,1kg
204,2022-08-18,Mint Leaves,6,7,8,1kg
205,2022-08-18,Mushroom,92,111,131,1kg
206,2022-08-18,Mustard Leaves,15,18,21,1kg
207,2022-08-18,Ladies Finger,37,45,52,1kg
208,2022-08-18,Pumpkin,26,31,37,1kg
209,2022-08-18,Radish,30,36,43,1kg
210,2022-08-18,Ridge Gourd,26,31,37,1kg
211,2022-08-18,Shallot (Pearl Onion),37,45,52,1kg
212,2022-08-18,Snake Gourd,30,36,43,1kg
213,2022-08-18,Sorrel Leaves,12,14,17,1kg
214,2022-08-18,Spinach,15,18,21,1kg
215,2022-08-18,Sweet Potato,40,48,57,1kg
216,2022-08-17,Onion Big,26,31,37,1kg
217,2022-08-17,Onion Small,37,45,52,1kg
218,2022-08-17,Tomato,17,21,24,1kg
219,2022-08-17,Green Chilli,32,39,45,1kg
220,2022-08-17,Beetroot,44,53,63,1kg
221,2022-08-17,Potato,33,40,47,1kg
222,2022-08-17,Raw Banana (Plantain),11,13,15,1kg
223,2022-08-17,Amaranth Leaves,10,12,14,1kg
224,2022-08-17,Amla,50,61,71,1kg
225,2022-08-17,Ash gourd,25,30,35,1kg
226,2022-08-17,Baby Corn,46,55,65,1kg
227,2022-08-17,Banana Flower,17,21,24,1kg
228,2022-08-17,Capsicum,32,39,45,1kg
229,2022-08-17,Bitter Gourd,37,45,52,1kg
230,2022-08-17,Bottle Gourd,28,34,40,1kg
231,2022-08-17,Butter Beans,73,88,104,1kg
232,2022-08-17,Broad Beans,36,43,51,1kg
233,2022-08-17,Cabbage,21,25,30,1kg
234,2022-08-17,Carrot,46,55,65,1kg
235,2022-08-17,Cauliflower,26,31,37,1kg
236,2022-08-17,Cluster beans,35,42,50,1kg
237,2022-08-17,Coconut,36,43,51,1kg
238,2022-08-17,Colocasia Leaves,12,14,17,1kg
239,2022-08-17,Colocasia,24,29,34,1kg
240,2022-08-17,Coriander Leaves,10,12,14,1kg
241,2022-08-17,Corn,25,30,35,1kg
242,2022-08-17,Cucumber,23,27,33,1kg
243,2022-08-17,Curry Leaves,25,30,35,1kg
244,2022-08-17,Dill Leaves,9,10,13,1kg
245,2022-08-17,Drumsticks,40,48,57,1kg
246,2022-08-17,Brinjal,29,35,41,1kg
247,2022-08-17,Brinjal (Big),29,35,41,1kg
248,2022-08-17,Elephant Yam,27,32,38,1kg
249,2022-08-17,Fenugreek Leaves,10,12,14,1kg
250,2022-08-17,French Beans,61,73,87,1kg
251,2022-08-17,Garlic,71,86,101,1kg
252,2022-08-17,Ginger,45,54,64,1kg
253,2022-08-17,Onion Green,37,45,52,1kg
254,2022-08-17,Green Peas,70,85,100,1kg
255,2022-08-17,Ivy Gourd,22,26,31,1kg
256,2022-08-17,Lemon (Lime),54,65,77,1kg
257,2022-08-17,Mango Raw,105,127,149,1kg
258,2022-08-17,Mint Leaves,5,6,7,1kg
259,2022-08-17,Mushroom,93,112,132,1kg
260,2022-08-17,Mustard Leaves,15,18,21,1kg
261,2022-08-17,Ladies Finger,31,37,44,1kg
262,2022-08-17,Pumpkin,23,27,33,1kg
263,2022-08-17,Radish,27,32,38,1kg
264,2022-08-17,Ridge Gourd,25,30,35,1kg
265,2022-08-17,Shallot (Pearl Onion),34,41,48,1kg
266,2022-08-17,Snake Gourd,29,35,41,1kg
267,2022-08-17,Sorrel Leaves,10,12,14,1kg
268,2022-08-17,Spinach,14,17,20,1kg
269,2022-08-17,Sweet Potato,38,46,54,1kg
270,2022-08-16,Onion Big,26,31,37,1kg
271,2022-08-16,Onion Small,37,45,52,1kg
272,2022-08-16,Tomato,17,21,24,1kg
273,2022-08-16,Green Chilli,32,39,45,1kg
274,2022-08-16,Beetroot,44,53,63,1kg
275,2022-08-16,Potato,33,40,47,1kg
276,2022-08-16,Raw Banana (Plantain),11,13,15,1kg
277,2022-08-16,Amaranth Leaves,10,12,14,1kg
278,2022-08-16,Amla,50,61,71,1kg
279,2022-08-16,Ash gourd,25,30,35,1kg
280,2022-08-16,Baby Corn,46,55,65,1kg
281,2022-08-16,Banana Flower,17,21,24,1kg
282,2022-08-16,Capsicum,32,39,45,1kg
283,2022-08-16,Bitter Gourd,37,45,52,1kg
284,2022-08-16,Bottle Gourd,28,34,40,1kg
285,2022-08-16,Butter Beans,73,88,104,1kg
286,2022-08-16,Broad Beans,36,43,51,1kg
287,2022-08-16,Cabbage,21,25,30,1kg
288,2022-08-16,Carrot,46,55,65,1kg
289,2022-08-16,Cauliflower,26,31,37,1kg
290,2022-08-16,Cluster beans,35,42,50,1kg
291,2022-08-16,Coconut,36,43,51,1kg
292,2022-08-16,Colocasia Leaves,12,14,17,1kg
293,2022-08-16,Colocasia,24,29,34,1kg
294,2022-08-16,Coriander Leaves,10,12,14,1kg
295,2022-08-16,Corn,25,30,35,1kg
296,2022-08-16,Cucumber,23,27,33,1kg
297,2022-08-16,Curry Leaves,25,30,35,1kg
298,2022-08-16,Dill Leaves,9,10,13,1kg
299,2022-08-16,Drumsticks,40,48,57,1kg
300,2022-08-16,Brinjal,29,35,41,1kg
301,2022-08-16,Brinjal (Big),29,35,41,1kg
302,2022-08-16,Elephant Yam,27,32,38,1kg
303,2022-08-16,Fenugreek Leaves,10,12,14,1kg
304,2022-08-16,French Beans,61,73,87,1kg
305,2022-08-16,Garlic,71,86,101,1kg
306,2022-08-16,Ginger,45,54,64,1kg
307,2022-08-16,Onion Green,37,45,52,1kg
308,2022-08-16,Green Peas,70,85,100,1kg
309,2022-08-16,Ivy Gourd,22,26,31,1kg
310,2022-08-16,Lemon (Lime),54,65,77,1kg
311,2022-08-16,Mango Raw,105,127,149,1kg
312,2022-08-16,Mint Leaves,5,6,7,1kg
313,2022-08-16,Mushroom,93,112,132,1kg
314,2022-08-16,Mustard Leaves,15,18,21,1kg
315,2022-08-16,Ladies Finger,31,37,44,1kg
316,2022-08-16,Pumpkin,23,27,33,1kg
317,2022-08-16,Radish,27,32,38,1kg
318,2022-08-16,Ridge Gourd,25,30,35,1kg
319,2022-08-16,Shallot (Pearl Onion),34,41,48,1kg
320,2022-08-16,Snake Gourd,29,35,41,1kg
321,2022-08-16,Sorrel Leaves,10,12,14,1kg
322,2022-08-16,Spinach,14,17,20,1kg
323,2022-08-16,Sweet Potato,38,46,54,1kg
324,2022-08-15,Onion Big,26,31,37,1kg
325,2022-08-15,Onion Small,37,45,52,1kg
326,2022-08-15,Tomato,17,21,24,1kg
327,2022-08-15,Green Chilli,32,39,45,1kg
328,2022-08-15,Beetroot,44,53,63,1kg
329,2022-08-15,Potato,33,40,47,1kg
330,2022-08-15,Raw Banana (Plantain),11,13,15,1kg
331,2022-08-15,Amaranth Leaves,10,12,14,1kg
332,2022-08-15,Amla,50,61,71,1kg
333,2022-08-15,Ash gourd,25,30,35,1kg
334,2022-08-15,Baby Corn,46,55,65,1kg
335,2022-08-15,Banana Flower,17,21,24,1kg
336,2022-08-15,Capsicum,32,39,45,1kg
337,2022-08-15,Bitter Gourd,37,45,52,1kg
338,2022-08-15,Bottle Gourd,28,34,40,1kg
339,2022-08-15,Butter Beans,73,88,104,1kg
340,2022-08-15,Broad Beans,36,43,51,1kg
341,2022-08-15,Cabbage,21,25,30,1kg
342,2022-08-15,Carrot,46,55,65,1kg
343,2022-08-15,Cauliflower,26,31,37,1kg
344,2022-08-15,Cluster beans,35,42,50,1kg
345,2022-08-15,Coconut,36,43,51,1kg
346,2022-08-15,Colocasia Leaves,12,14,17,1kg
347,2022-08-15,Colocasia,24,29,34,1kg
348,2022-08-15,Coriander Leaves,10,12,14,1kg
349,2022-08-15,Corn,25,30,35,1kg
350,2022-08-15,Cucumber,23,27,33,1kg
351,2022-08-15,Curry Leaves,25,30,35,1kg
352,2022-08-15,Dill Leaves,9,10,13,1kg
353,2022-08-15,Drumsticks,40,48,57,1kg
354,2022-08-15,Brinjal,29,35,41,1kg
355,2022-08-15,Brinjal (Big),29,35,41,1kg
356,2022-08-15,Elephant Yam,27,32,38,1kg
357,2022-08-15,Fenugreek Leaves,10,12,14,1kg
358,2022-08-15,French Beans,61,73,87,1kg
359,2022-08-15,Garlic,71,86,101,1kg
360,2022-08-15,Ginger,45,54,64,1kg
361,2022-08-15,Onion Green,37,45,52,1kg
362,2022-08-15,Green Peas,70,85,100,1kg
363,2022-08-15,Ivy Gourd,22,26,31,1kg
364,2022-08-15,Lemon (Lime),54,65,77,1kg
365,2022-08-15,Mango Raw,105,127,149,1kg
366,2022-08-15,Mint Leaves,5,6,7,1kg
367,2022-08-15,Mushroom,93,112,132,1kg
368,2022-08-15,Mustard Leaves,15,18,21,1kg
369,2022-08-15,Ladies Finger,31,37,44,1kg
370,2022-08-15,Pumpkin,23,27,33,1kg
371,2022-08-15,Radish,27,32,38,1kg
372,2022-08-15,Ridge Gourd,25,30,35,1kg
373,2022-08-15,Shallot (Pearl Onion),34,41,48,1kg
374,2022-08-15,Snake Gourd,29,35,41,1kg
375,2022-08-15,Sorrel Leaves,10,12,14,1kg
376,2022-08-15,Spinach,14,17,20,1kg
377,2022-08-15,Sweet Potato,38,46,54,1kg
378,2022-08-14,Onion Big,26,31,37,1kg
379,2022-08-14,Onion Small,37,45,52,1kg
380,2022-08-14,Tomato,17,21,24,1kg
381,2022-08-14,Green Chilli,32,39,45,1kg
382,2022-08-14,Beetroot,44,53,63,1kg
383,2022-08-14,Potato,33,40,47,1kg
384,2022-08-14,Raw Banana (Plantain),11,13,15,1kg
385,2022-08-14,Amaranth Leaves,10,12,14,1kg
386,2022-08-14,Amla,50,61,71,1kg
387,2022-08-14,Ash gourd,25,30,35,1kg
388,2022-08-14,Baby Corn,46,55,65,1kg
389,2022-08-14,Banana Flower,17,21,24,1kg
390,2022-08-14,Capsicum,32,39,45,1kg
391,2022-08-14,Bitter Gourd,37,45,52,1kg
392,2022-08-14,Bottle Gourd,28,34,40,1kg
393,2022-08-14,Butter Beans,73,88,104,1kg
394,2022-08-14,Broad Beans,36,43,51,1kg
395,2022-08-14,Cabbage,21,25,30,1kg
396,2022-08-14,Carrot,46,55,65,1kg
397,2022-08-14,Cauliflower,26,31,37,1kg
398,2022-08-14,Cluster beans,35,42,50,1kg
399,2022-08-14,Coconut,36,43,51,1kg
400,2022-08-14,Colocasia Leaves,12,14,17,1kg
401,2022-08-14,Colocasia,24,29,34,1kg
402,2022-08-14,Coriander Leaves,10,12,14,1kg
403,2022-08-14,Corn,25,30,35,1kg
404,2022-08-14,Cucumber,23,27,33,1kg
405,2022-08-14,Curry Leaves,25,30,35,1kg
406,2022-08-14,Dill Leaves,9,10,13,1kg
407,2022-08-14,Drumsticks,40,48,57,1kg
408,2022-08-14,Brinjal,29,35,41,1kg
409,2022-08-14,Brinjal (Big),29,35,41,1kg
410,2022-08-14,Elephant Yam,27,32,38,1kg
411,2022-08-14,Fenugreek Leaves,10,12,14,1kg
412,2022-08-14,French Beans,61,73,87,1kg
413,2022-08-14,Garlic,71,86,101,1kg
414,2022-08-14,Ginger,45,54,64,1kg
415,2022-08-14,Onion Green,37,45,52,1kg
416,2022-08-14,Green Peas,70,85,100,1kg
417,2022-08-14,Ivy Gourd,22,26,31,1kg
418,2022-08-14,Lemon (Lime),54,65,77,1kg
419,2022-08-14,Mango Raw,105,127,149,1kg
420,2022-08-14,Mint Leaves,5,6,7,1kg
421,2022-08-14,Mushroom,93,112,132,1kg
422,2022-08-14,Mustard Leaves,15,18,21,1kg
423,2022-08-14,Ladies Finger,31,37,44,1kg
424,2022-08-14,Pumpkin,23,27,33,1kg
425,2022-08-14,Radish,27,32,38,1kg
426,2022-08-14,Ridge Gourd,25,30,35,1kg
427,2022-08-14,Shallot (Pearl Onion),34,41,48,1kg
428,2022-08-14,Snake Gourd,29,35,41,1kg
429,2022-08-14,Sorrel Leaves,10,12,14,1kg
430,2022-08-14,Spinach,14,17,20,1kg
431,2022-08-14,Sweet Potato,38,46,54,1kg
432,2022-08-13,Onion Big,26,31,37,1kg
433,2022-08-13,Onion Small,37,45,52,1kg
434,2022-08-13,Tomato,17,21,24,1kg
435,2022-08-13,Green Chilli,32,39,45,1kg
436,2022-08-13,Beetroot,44,53,63,1kg
437,2022-08-13,Potato,33,40,47,1kg
438,2022-08-13,Raw Banana (Plantain),11,13,15,1kg
439,2022-08-13,Amaranth Leaves,10,12,14,1kg
440,2022-08-13,Amla,50,61,71,1kg
441,2022-08-13,Ash gourd,25,30,35,1kg
442,2022-08-13,Baby Corn,46,55,65,1kg
443,2022-08-13,Banana Flower,17,21,24,1kg
444,2022-08-13,Capsicum,32,39,45,1kg
445,2022-08-13,Bitter Gourd,37,45,52,1kg
446,2022-08-13,Bottle Gourd,28,34,40,1kg
447,2022-08-13,Butter Beans,73,88,104,1kg
448,2022-08-13,Broad Beans,36,43,51,1kg
449,2022-08-13,Cabbage,21,25,30,1kg
450,2022-08-13,Carrot,46,55,65,1kg
451,2022-08-13,Cauliflower,26,31,37,1kg
452,2022-08-13,Cluster beans,35,42,50,1kg
453,2022-08-13,Coconut,36,43,51,1kg
454,2022-08-13,Colocasia Leaves,12,14,17,1kg
455,2022-08-13,Colocasia,24,29,34,1kg
456,2022-08-13,Coriander Leaves,10,12,14,1kg
457,2022-08-13,Corn,25,30,35,1kg
458,2022-08-13,Cucumber,23,27,33,1kg
459,2022-08-13,Curry Leaves,25,30,35,1kg
460,2022-08-13,Dill Leaves,9,10,13,1kg
461,2022-08-13,Drumsticks,40,48,57,1kg
462,2022-08-13,Brinjal,29,35,41,1kg
463,2022-08-13,Brinjal (Big),29,35,41,1kg
464,2022-08-13,Elephant Yam,27,32,38,1kg
465,2022-08-13,Fenugreek Leaves,10,12,14,1kg
466,2022-08-13,French Beans,61,73,87,1kg
467,2022-08-13,Garlic,71,86,101,1kg
468,2022-08-13,Ginger,45,54,64,1kg
469,2022-08-13,Onion Green,37,45,52,1kg
470,2022-08-13,Green Peas,70,85,100,1kg
471,2022-08-13,Ivy Gourd,22,26,31,1kg
472,2022-08-13,Lemon (Lime),54,65,77,1kg
473,2022-08-13,Mango Raw,105,127,149,1kg
474,2022-08-13,Mint Leaves,5,6,7,1kg
475,2022-08-13,Mushroom,93,112,132,1kg
476,2022-08-13,Mustard Leaves,15,18,21,1kg
477,2022-08-13,Ladies Finger,31,37,44,1kg
478,2022-08-13,Pumpkin,23,27,33,1kg
479,2022-08-13,Radish,27,32,38,1kg
480,2022-08-13,Ridge Gourd,25,30,35,1kg
481,2022-08-13,Shallot (Pearl Onion),34,41,48,1kg
482,2022-08-13,Snake Gourd,29,35,41,1kg
483,2022-08-13,Sorrel Leaves,10,12,14,1kg
484,2022-08-13,Spinach,14,17,20,1kg
485,2022-08-13,Sweet Potato,38,46,54,1kg
486,2022-08-12,Onion Big,23,27,33,1kg
487,2022-08-12,Onion Small,30,36,43,1kg
488,2022-08-12,Tomato,17,21,24,1kg
489,2022-08-12,Green Chilli,40,48,57,1kg
490,2022-08-12,Beetroot,45,54,64,1kg
491,2022-08-12,Potato,34,41,48,1kg
492,2022-08-12,Raw Banana (Plantain),7,8,10,1kg
493,2022-08-12,Amaranth Leaves,8,9,11,1kg
494,2022-08-12,Amla,60,72,85,1kg
495,2022-08-12,Ash gourd,27,32,38,1kg
496,2022-08-12,Baby Corn,48,58,68,1kg
497,2022-08-12,Banana Flower,13,16,18,1kg
498,2022-08-12,Capsicum,32,39,45,1kg
499,2022-08-12,Bitter Gourd,36,43,51,1kg
500,2022-08-12,Bottle Gourd,29,35,41,1kg
501,2022-08-12,Butter Beans,78,94,111,1kg
502,2022-08-12,Broad Beans,34,41,48,1kg
503,2022-08-12,Cabbage,24,29,34,1kg
504,2022-08-12,Carrot,47,57,67,1kg
505,2022-08-12,Cauliflower,27,32,38,1kg
506,2022-08-12,Cluster beans,30,36,43,1kg
507,2022-08-12,Coconut,32,39,45,1kg
508,2022-08-12,Colocasia Leaves,15,18,21,1kg
509,2022-08-12,Colocasia,27,32,38,1kg
510,2022-08-12,Coriander Leaves,11,13,15,1kg
511,2022-08-12,Corn,22,26,31,1kg
512,2022-08-12,Cucumber,22,26,31,1kg
513,2022-08-12,Curry Leaves,25,30,35,1kg
514,2022-08-12,Dill Leaves,8,9,11,1kg
515,2022-08-12,Drumsticks,40,48,57,1kg
516,2022-08-12,Brinjal,30,36,43,1kg
517,2022-08-12,Brinjal (Big),30,36,43,1kg
518,2022-08-12,Elephant Yam,25,30,35,1kg
519,2022-08-12,Fenugreek Leaves,8,9,11,1kg
520,2022-08-12,French Beans,60,72,85,1kg
521,2022-08-12,Garlic,73,88,104,1kg
522,2022-08-12,Ginger,37,45,52,1kg
523,2022-08-12,Onion Green,45,54,64,1kg
524,2022-08-12,Green Peas,73,88,104,1kg
525,2022-08-12,Ivy Gourd,27,32,38,1kg
526,2022-08-12,Lemon (Lime),57,69,81,1kg
527,2022-08-12,Mango Raw,61,73,87,1kg
528,2022-08-12,Mint Leaves,5,6,7,1kg
529,2022-08-12,Mushroom,73,88,104,1kg
530,2022-08-12,Mustard Leaves,15,18,21,1kg
531,2022-08-12,Ladies Finger,36,43,51,1kg
